date,region,confirmed,tests,deaths,recovered
2020-05-12,ITG1,4.0,1883.0,4.0,151.0
2020-05-12,ITF1,8.0,1392.0,4.0,65.0
2020-05-12,ITH20,6.0,1936.0,2.0,72.0
2020-05-12,ITF4,10.0,1755.0,5.0,128.0
2020-05-12,ITC4,1033.0,20602.0,62.0,707.0
2020-05-12,ITH5,53.0,4559.0,18.0,274.0
2020-05-12,ITF6,4.0,1155.0,0.0,4.0
2020-05-12,ITF5,1.0,834.0,0.0,3.0
2020-05-13,ITF6,2.0,1367.0,0.0,19.0
2020-05-13,ITC4,394.0,10919.0,69.0,968.0
2020-05-13,ITI1,27.0,4175.0,5.0,300.0
2020-05-13,ITG2,1.0,1234.0,0.0,16.0
2020-05-13,ITC2,3.0,362.0,1.0,13.0
2020-05-13,ITF2,15.0,81.0,0.0,10.0
2020-05-13,ITH3,31.0,8965.0,26.0,175.0
2020-05-13,ITH20,9.0,2663.0,1.0,102.0
2020-05-13,ITH4,8.0,1549.0,3.0,27.0
2020-05-13,ITF1,12.0,1066.0,5.0,66.0
2020-05-13,ITF5,2.0,578.0,0.0,11.0
2020-05-13,ITF3,15.0,3117.0,1.0,76.0
2020-05-13,ITC3,67.0,2015.0,13.0,115.0
2020-05-13,ITG1,11.0,2974.0,1.0,32.0
2020-05-13,ITH10,3.0,800.0,0.0,27.0
2020-05-13,ITI4,38.0,3547.0,11.0,65.0
2020-05-13,ITI3,20.0,1436.0,2.0,213.0
2020-05-13,ITC1,169.0,6717.0,32.0,830.0
2020-05-13,ITH5,50.0,4705.0,20.0,329.0
2020-05-13,ITI2,0.0,1482.0,1.0,2.0
2020-05-13,ITF4,11.0,2221.0,4.0,106.0
2020-05-14,ITG1,12.0,3146.0,1.0,46.0
2020-05-14,ITI1,30.0,4156.0,9.0,196.0
2020-05-14,ITC4,522.0,14080.0,111.0,487.0
2020-05-14,ITF2,2.0,165.0,0.0,4.0
2020-05-14,ITG2,0.0,1324.0,5.0,21.0
2020-05-14,ITF3,9.0,3568.0,0.0,59.0
2020-05-14,ITH3,32.0,11334.0,31.0,303.0
2020-05-14,ITH4,5.0,2400.0,1.0,13.0
2020-05-14,ITI4,41.0,4285.0,18.0,162.0
2020-05-14,ITI2,1.0,1516.0,1.0,14.0
2020-05-14,ITC2,3.0,323.0,0.0,16.0
2020-05-14,ITC3,65.0,2074.0,15.0,108.0
2020-05-14,ITF1,9.0,1499.0,4.0,12.0
2020-05-14,ITC1,151.0,7894.0,33.0,718.0
2020-05-14,ITF4,9.0,1864.0,1.0,77.0
2020-05-14,ITF6,3.0,1263.0,2.0,28.0
2020-05-14,ITH10,3.0,834.0,0.0,36.0
2020-05-14,ITI3,15.0,1990.0,3.0,121.0
2020-05-14,ITH5,77.0,4708.0,25.0,253.0
2020-05-14,ITF5,0.0,607.0,0.0,4.0
2020-05-14,ITH20,3.0,2846.0,2.0,69.0
2020-05-15,ITC3,65.0,1764.0,7.0,115.0
2020-05-15,ITF6,1.0,1651.0,0.0,20.0
2020-05-15,ITH10,0.0,924.0,0.0,21.0
2020-05-15,ITI2,2.0,1554.0,0.0,4.0
2020-05-15,ITI3,16.0,1511.0,3.0,122.0
2020-05-15,ITH3,44.0,10151.0,19.0,304.0
2020-05-15,ITI4,73.0,4682.0,9.0,72.0
2020-05-15,ITC1,137.0,6825.0,64.0,851.0
2020-05-15,ITF2,4.0,241.0,0.0,6.0
2020-05-15,ITC4,299.0,12162.0,115.0,2394.0
2020-05-15,ITF3,15.0,3606.0,2.0,42.0
2020-05-15,ITH5,54.0,4906.0,13.0,341.0
2020-05-15,ITH20,3.0,2857.0,3.0,99.0
2020-05-15,ITC2,6.0,313.0,1.0,8.0
2020-05-15,ITF1,12.0,1168.0,2.0,38.0
2020-05-15,ITH4,14.0,3400.0,1.0,42.0
2020-05-15,ITF5,0.0,566.0,0.0,7.0
2020-05-15,ITG2,3.0,1810.0,0.0,7.0
2020-05-15,ITG1,8.0,1792.0,0.0,102.0
2020-05-15,ITI1,24.0,4183.0,3.0,241.0
2020-05-15,ITF4,9.0,2110.0,0.0,81.0
2020-05-16,ITF2,3.0,391.0,0.0,15.0
2020-05-16,ITG2,4.0,1413.0,0.0,50.0
2020-05-16,ITC1,137.0,5568.0,37.0,511.0
2020-05-16,ITF4,8.0,1924.0,2.0,83.0
2020-05-16,ITI2,0.0,1369.0,0.0,9.0
2020-05-16,ITI3,23.0,2860.0,5.0,156.0
2020-05-16,ITG1,8.0,2034.0,2.0,107.0
2020-05-16,ITF3,14.0,4717.0,0.0,40.0
2020-05-16,ITC4,399.0,14145.0,39.0,427.0
2020-05-16,ITF5,1.0,645.0,0.0,8.0
2020-05-16,ITH4,8.0,1294.0,1.0,68.0
2020-05-16,ITF1,30.0,1644.0,2.0,59.0
2020-05-16,ITH20,8.0,1683.0,2.0,67.0
2020-05-16,ITC3,51.0,2056.0,10.0,111.0
2020-05-16,ITI4,32.0,4339.0,12.0,86.0
2020-05-16,ITC2,1.0,422.0,0.0,3.0
2020-05-16,ITH3,39.0,12406.0,21.0,295.0
2020-05-16,ITH10,0.0,764.0,0.0,16.0
2020-05-16,ITF6,7.0,1390.0,0.0,38.0
2020-05-16,ITI1,30.0,3338.0,3.0,252.0
2020-05-16,ITH5,72.0,4777.0,17.0,204.0
2020-05-17,ITI3,25.0,1445.0,2.0,115.0
2020-05-17,ITC4,326.0,11809.0,69.0,506.0
2020-05-17,ITH10,3.0,725.0,0.0,32.0
2020-05-17,ITF6,0.0,1213.0,0.0,52.0
2020-05-17,ITC3,48.0,2086.0,9.0,116.0
2020-05-17,ITH5,50.0,2832.0,13.0,233.0
2020-05-17,ITC2,0.0,334.0,1.0,6.0
2020-05-17,ITF1,8.0,1545.0,2.0,7.0
2020-05-17,ITF5,2.0,671.0,0.0,11.0
2020-05-17,ITF3,16.0,3526.0,0.0,30.0
2020-05-17,ITI1,35.0,3319.0,5.0,171.0
2020-05-17,ITF4,5.0,1424.0,7.0,85.0
2020-05-17,ITI2,2.0,786.0,0.0,5.0
2020-05-17,ITG2,1.0,992.0,0.0,11.0
2020-05-17,ITG1,6.0,2463.0,2.0,108.0
2020-05-17,ITH3,13.0,9543.0,11.0,123.0
2020-05-17,ITI4,50.0,4228.0,6.0,156.0
2020-05-17,ITH4,8.0,2362.0,0.0,34.0
2020-05-17,ITH20,12.0,4276.0,0.0,56.0
2020-05-17,ITC1,64.0,4296.0,18.0,509.0
2020-05-17,ITF2,1.0,226.0,0.0,0.0
2020-05-18,ITF2,11.0,429.0,0.0,10.0
2020-05-18,ITF1,7.0,680.0,3.0,13.0
2020-05-18,ITF5,0.0,414.0,0.0,11.0
2020-05-18,ITH4,7.0,818.0,1.0,39.0
2020-05-18,ITI2,0.0,323.0,0.0,1.0
2020-05-18,ITH5,35.0,2782.0,13.0,153.0
2020-05-18,ITC1,72.0,4108.0,20.0,417.0
2020-05-18,ITF6,0.0,863.0,0.0,21.0
2020-05-18,ITC3,32.0,1331.0,12.0,137.0
2020-05-18,ITF3,11.0,3691.0,3.0,31.0
2020-05-18,ITI4,39.0,3306.0,6.0,117.0
2020-05-18,ITI1,13.0,1179.0,5.0,237.0
2020-05-18,ITC2,1.0,158.0,0.0,9.0
2020-05-18,ITC4,175.0,5078.0,24.0,508.0
2020-05-18,ITH3,9.0,6433.0,9.0,37.0
2020-05-18,ITH10,1.0,433.0,1.0,7.0
2020-05-18,ITF4,7.0,866.0,1.0,28.0
2020-05-18,ITG2,0.0,1138.0,1.0,24.0
2020-05-18,ITH20,13.0,514.0,0.0,66.0
2020-05-18,ITI3,11.0,429.0,0.0,261.0
2020-05-18,ITG1,7.0,1433.0,0.0,23.0
2020-05-19,ITI2,3.0,1543.0,1.0,13.0
2020-05-19,ITH5,47.0,4312.0,11.0,231.0
2020-05-19,ITH4,5.0,782.0,0.0,26.0
2020-05-19,ITG1,8.0,3181.0,1.0,22.0
2020-05-19,ITF3,12.0,3747.0,0.0,167.0
2020-05-19,ITG2,1.0,1026.0,0.0,40.0
2020-05-19,ITF4,10.0,1933.0,2.0,62.0
2020-05-19,ITF5,1.0,766.0,0.0,10.0
2020-05-19,ITF2,0.0,78.0,0.0,5.0
2020-05-19,ITI1,7.0,3960.0,3.0,254.0
2020-05-19,ITI4,20.0,4405.0,12.0,48.0
2020-05-19,ITF6,2.0,1143.0,0.0,21.0
2020-05-19,ITF1,4.0,1048.0,1.0,27.0
2020-05-19,ITI3,-3.0,900.0,2.0,182.0
2020-05-19,ITH10,5.0,665.0,0.0,4.0
2020-05-19,ITC2,1.0,336.0,0.0,12.0
2020-05-19,ITC4,462.0,14918.0,54.0,190.0
2020-05-19,ITH3,47.0,10779.0,17.0,280.0
2020-05-19,ITC3,66.0,2108.0,9.0,132.0
2020-05-19,ITH20,7.0,518.0,2.0,49.0
2020-05-19,ITC1,108.0,5010.0,47.0,300.0
2020-05-20,ITC3,32.0,1547.0,10.0,108.0
2020-05-20,ITI4,28.0,3972.0,7.0,21.0
2020-05-20,ITH4,6.0,3015.0,2.0,8.0
2020-05-20,ITG1,8.0,1533.0,0.0,9.0
2020-05-20,ITI3,2.0,108.0,1.0,155.0
2020-05-20,ITC2,0.0,257.0,0.0,3.0
2020-05-20,ITG2,1.0,1159.0,0.0,11.0
2020-05-20,ITH10,0.0,784.0,0.0,36.0
2020-05-20,ITF6,3.0,1158.0,1.0,31.0
2020-05-20,ITI1,14.0,5138.0,6.0,214.0
2020-05-20,ITF4,11.0,2061.0,5.0,45.0
2020-05-20,ITF2,0.0,566.0,0.0,14.0
2020-05-20,ITI2,0.0,1398.0,0.0,0.0
2020-05-20,ITC4,294.0,11508.0,65.0,849.0
2020-05-20,ITH20,10.0,1340.0,0.0,88.0
2020-05-20,ITF5,0.0,639.0,0.0,11.0
2020-05-20,ITC1,158.0,6135.0,39.0,603.0
2020-05-20,ITH3,33.0,12998.0,12.0,243.0
2020-05-20,ITH5,50.0,6162.0,11.0,271.0
2020-05-20,ITF3,7.0,3539.0,2.0,81.0
2020-05-20,ITF1,8.0,2178.0,0.0,80.0
2020-05-21,ITH20,10.0,1818.0,0.0,70.0
2020-05-21,ITF2,1.0,95.0,0.0,5.0
2020-05-21,ITH5,53.0,4555.0,17.0,208.0
2020-05-21,ITC2,1.0,341.0,0.0,4.0
2020-05-21,ITG1,6.0,3775.0,0.0,7.0
2020-05-21,ITH4,6.0,2870.0,1.0,23.0
2020-05-21,ITI2,2.0,1251.0,0.0,7.0
2020-05-21,ITF4,6.0,1694.0,0.0,69.0
2020-05-21,ITH3,8.0,11775.0,9.0,245.0
2020-05-21,ITH10,0.0,794.0,0.0,22.0
2020-05-21,ITF6,0.0,1256.0,0.0,27.0
2020-05-21,ITC1,105.0,6662.0,24.0,522.0
2020-05-21,ITI1,18.0,4316.0,6.0,252.0
2020-05-21,ITF3,9.0,5078.0,2.0,76.0
2020-05-21,ITI3,12.0,1792.0,3.0,151.0
2020-05-21,ITC3,55.0,1871.0,11.0,147.0
2020-05-21,ITG2,1.0,1223.0,1.0,13.0
2020-05-21,ITF5,1.0,551.0,0.0,14.0
2020-05-21,ITC4,316.0,14702.0,65.0,207.0
2020-05-21,ITI4,25.0,4222.0,15.0,159.0
2020-05-21,ITF1,7.0,1038.0,2.0,50.0
2020-05-22,ITH3,21.0,11360.0,13.0,271.0
2020-05-22,ITC2,1.0,270.0,0.0,1.0
2020-05-22,ITC4,293.0,19028.0,57.0,1018.0
2020-05-22,ITI1,35.0,3890.0,5.0,121.0
2020-05-22,ITI2,0.0,1225.0,0.0,2.0
2020-05-22,ITF6,1.0,1123.0,0.0,25.0
2020-05-22,ITI4,31.0,5019.0,7.0,26.0
2020-05-22,ITH10,3.0,1084.0,0.0,29.0
2020-05-22,ITF3,10.0,5983.0,1.0,90.0
2020-05-22,ITG2,0.0,1394.0,1.0,11.0
2020-05-22,ITF2,3.0,363.0,0.0,13.0
2020-05-22,ITH20,10.0,2152.0,0.0,-531.0
2020-05-22,ITF4,27.0,2113.0,4.0,24.0
2020-05-22,ITG1,4.0,2083.0,0.0,7.0
2020-05-22,ITH5,53.0,3940.0,12.0,237.0
2020-05-22,ITC3,45.0,2518.0,10.0,202.0
2020-05-22,ITC1,87.0,5347.0,15.0,330.0
2020-05-22,ITF5,0.0,508.0,0.0,11.0
2020-05-22,ITH4,12.0,2521.0,2.0,103.0
2020-05-22,ITF1,8.0,1795.0,3.0,98.0
2020-05-22,ITI3,8.0,1664.0,0.0,72.0
2020-05-23,ITC2,0.0,297.0,0.0,8.0
2020-05-23,ITF5,4.0,466.0,0.0,12.0
2020-05-23,ITF1,1.0,1334.0,0.0,12.0
2020-05-23,ITH3,10.0,12901.0,11.0,181.0
2020-05-23,ITF4,8.0,2036.0,4.0,37.0
2020-05-23,ITF2,5.0,401.0,0.0,0.0
2020-05-23,ITH20,7.0,2184.0,1.0,48.0
2020-05-23,ITI2,1.0,1313.0,0.0,4.0
2020-05-23,ITF6,0.0,1045.0,0.0,14.0
2020-05-23,ITC1,60.0,5264.0,14.0,473.0
2020-05-23,ITH10,0.0,1483.0,0.0,10.0
2020-05-23,ITH5,43.0,4525.0,10.0,193.0
2020-05-23,ITI3,4.0,1108.0,3.0,56.0
2020-05-23,ITI1,12.0,3541.0,2.0,30.0
2020-05-23,ITC3,38.0,2206.0,7.0,205.0
2020-05-23,ITC4,441.0,17191.0,56.0,688.0
2020-05-23,ITI4,18.0,3653.0,7.0,65.0
2020-05-23,ITG2,0.0,1486.0,1.0,18.0
2020-05-23,ITG1,0.0,2482.0,1.0,6.0
2020-05-23,ITF3,11.0,4867.0,0.0,30.0
2020-05-23,ITH4,6.0,2627.0,2.0,30.0
2020-05-24,ITC4,285.0,11457.0,0.0,301.0
2020-05-24,ITH3,17.0,9875.0,4.0,194.0
2020-05-24,ITI3,13.0,1058.0,1.0,33.0
2020-05-24,ITC2,1.0,251.0,0.0,4.0
2020-05-24,ITI2,0.0,708.0,1.0,2.0
2020-05-24,ITH10,3.0,902.0,0.0,22.0
2020-05-24,ITH4,3.0,2163.0,2.0,48.0
2020-05-24,ITF1,5.0,1196.0,4.0,77.0
2020-05-24,ITH20,9.0,1603.0,1.0,38.0
2020-05-24,ITI1,15.0,3089.0,2.0,79.0
2020-05-24,ITF6,0.0,1060.0,0.0,13.0
2020-05-24,ITC3,53.0,1438.0,5.0,158.0
2020-05-24,ITC1,43.0,3263.0,12.0,353.0
2020-05-24,ITI4,20.0,2755.0,8.0,24.0
2020-05-24,ITH5,45.0,4494.0,8.0,150.0
2020-05-24,ITG2,0.0,1121.0,0.0,42.0
2020-05-24,ITF3,5.0,5414.0,1.0,9.0
2020-05-24,ITF4,10.0,1832.0,1.0,21.0
2020-05-24,ITF5,1.0,600.0,0.0,3.0
2020-05-24,ITF2,1.0,209.0,0.0,7.0
2020-05-24,ITG1,2.0,1336.0,0.0,61.0
2020-05-25,ITI1,5.0,1138.0,2.0,67.0
2020-05-25,ITC4,148.0,5641.0,34.0,513.0
2020-05-25,ITC1,48.0,2858.0,15.0,240.0
2020-05-25,ITF6,0.0,556.0,0.0,11.0
2020-05-25,ITH20,1.0,666.0,1.0,18.0
2020-05-25,ITH3,11.0,7470.0,9.0,84.0
2020-05-25,ITH5,29.0,2305.0,13.0,114.0
2020-05-25,ITG1,4.0,2012.0,1.0,23.0
2020-05-25,ITI2,0.0,199.0,0.0,7.0
2020-05-25,ITH10,0.0,502.0,0.0,11.0
2020-05-25,ITC3,17.0,1299.0,6.0,79.0
2020-05-25,ITF4,9.0,1100.0,4.0,120.0
2020-05-25,ITF5,0.0,523.0,0.0,3.0
2020-05-25,ITI4,16.0,2342.0,4.0,27.0
2020-05-25,ITF2,0.0,89.0,0.0,6.0
2020-05-25,ITF3,6.0,3360.0,0.0,61.0
2020-05-25,ITG2,-2.0,277.0,0.0,12.0
2020-05-25,ITF1,1.0,982.0,2.0,45.0
2020-05-25,ITH4,4.0,1271.0,0.0,30.0
2020-05-25,ITC2,1.0,96.0,0.0,0.0
2020-05-25,ITI3,2.0,555.0,1.0,31.0
2020-05-26,ITF6,0.0,1006.0,0.0,26.0
2020-05-26,ITH10,0.0,389.0,0.0,5.0
2020-05-26,ITC1,86.0,5455.0,14.0,627.0
2020-05-26,ITI4,18.0,3127.0,5.0,29.0
2020-05-26,ITF3,12.0,4379.0,0.0,41.0
2020-05-26,ITI3,2.0,1015.0,1.0,88.0
2020-05-26,ITH4,11.0,1289.0,0.0,22.0
2020-05-26,ITF4,2.0,2203.0,3.0,138.0
2020-05-26,ITC3,53.0,2206.0,6.0,165.0
2020-05-26,ITF5,0.0,563.0,0.0,0.0
2020-05-26,ITG2,0.0,895.0,1.0,6.0
2020-05-26,ITF2,0.0,137.0,0.0,3.0
2020-05-26,ITF1,3.0,1265.0,0.0,140.0
2020-05-26,ITI2,1.0,1097.0,0.0,5.0
2020-05-26,ITC2,2.0,87.0,0.0,4.0
2020-05-26,ITH5,24.0,3673.0,8.0,229.0
2020-05-26,ITG1,3.0,2421.0,1.0,5.0
2020-05-26,ITH3,8.0,12073.0,8.0,147.0
2020-05-26,ITC4,159.0,9176.0,22.0,875.0
2020-05-26,ITH20,10.0,695.0,3.0,11.0
2020-05-26,ITI1,3.0,4523.0,6.0,111.0
2020-05-27,ITH4,4.0,1651.0,2.0,21.0
2020-05-27,ITF1,5.0,1740.0,0.0,48.0
2020-05-27,ITG2,1.0,1326.0,0.0,10.0
2020-05-27,ITH10,0.0,783.0,0.0,8.0
2020-05-27,ITF5,0.0,537.0,0.0,0.0
2020-05-27,ITC3,39.0,2157.0,7.0,201.0
2020-05-27,ITC1,73.0,5098.0,16.0,534.0
2020-05-27,ITG1,5.0,2613.0,1.0,116.0
2020-05-27,ITH20,7.0,1120.0,1.0,42.0
2020-05-27,ITI4,11.0,3320.0,8.0,53.0
2020-05-27,ITF2,2.0,177.0,0.0,10.0
2020-05-27,ITI1,12.0,3871.0,6.0,68.0
2020-05-27,ITH5,16.0,3714.0,7.0,157.0
2020-05-27,ITI2,0.0,1206.0,0.0,10.0
2020-05-27,ITC2,0.0,197.0,0.0,4.0
2020-05-27,ITC4,384.0,12503.0,58.0,766.0
2020-05-27,ITF6,1.0,1117.0,0.0,49.0
2020-05-27,ITH3,8.0,14439.0,9.0,143.0
2020-05-27,ITF3,6.0,5879.0,1.0,43.0
2020-05-27,ITF4,10.0,2626.0,1.0,35.0
2020-05-27,ITI3,0.0,1250.0,0.0,125.0
2020-05-28,ITF6,0.0,1325.0,0.0,20.0
2020-05-28,ITC3,16.0,1790.0,7.0,133.0
2020-05-28,ITF1,2.0,1315.0,2.0,42.0
2020-05-28,ITF2,1.0,218.0,0.0,4.0
2020-05-28,ITC2,1.0,194.0,0.0,5.0
2020-05-28,ITF4,2.0,2447.0,1.0,119.0
2020-05-28,ITH4,7.0,2952.0,2.0,25.0
2020-05-28,ITH3,12.0,15433.0,3.0,271.0
2020-05-28,ITI4,21.0,3706.0,7.0,97.0
2020-05-28,ITG1,3.0,2221.0,0.0,176.0
2020-05-28,ITH20,3.0,749.0,0.0,22.0
2020-05-28,ITF5,0.0,608.0,0.0,2.0
2020-05-28,ITH5,74.0,9128.0,11.0,311.0
2020-05-28,ITG2,0.0,1293.0,0.0,15.0
2020-05-28,ITI1,4.0,4020.0,2.0,82.0
2020-05-28,ITI3,1.0,1575.0,1.0,104.0
2020-05-28,ITI2,0.0,1239.0,0.0,-1.0
2020-05-28,ITF3,4.0,3344.0,4.0,134.0
2020-05-28,ITC1,58.0,5787.0,10.0,440.0
2020-05-28,ITH10,2.0,1042.0,0.0,16.0
2020-05-28,ITC4,382.0,15507.0,20.0,1486.0
2020-05-29,ITG2,1.0,1244.0,0.0,11.0
2020-05-29,ITH5,38.0,6213.0,8.0,216.0
2020-05-29,ITI4,16.0,3274.0,13.0,245.0
2020-05-29,ITI3,4.0,1279.0,-11.0,9.0
2020-05-29,ITC3,14.0,1548.0,7.0,158.0
2020-05-29,ITI1,2.0,3365.0,2.0,125.0
2020-05-29,ITF4,1.0,2642.0,4.0,109.0
2020-05-29,ITF6,0.0,1175.0,1.0,10.0
2020-05-29,ITH10,0.0,816.0,0.0,3.0
2020-05-29,ITF1,0.0,1513.0,2.0,52.0
2020-05-29,ITF5,0.0,567.0,0.0,1.0
2020-05-29,ITC1,56.0,5139.0,13.0,457.0
2020-05-29,ITF2,1.0,262.0,0.0,2.0
2020-05-29,ITC2,0.0,106.0,0.0,4.0
2020-05-29,ITI2,0.0,1315.0,1.0,1.0
2020-05-29,ITF3,10.0,4601.0,1.0,35.0
2020-05-29,ITH4,5.0,4823.0,0.0,18.0
2020-05-29,ITC4,354.0,14078.0,38.0,546.0
2020-05-29,ITH20,3.0,1787.0,0.0,51.0
2020-05-29,ITH3,9.0,12925.0,8.0,177.0
2020-05-29,ITG1,2.0,3463.0,0.0,10.0
2020-05-30,ITF6,0.0,1203.0,0.0,8.0
2020-05-30,ITF4,8.0,2177.0,0.0,69.0
2020-05-30,ITH4,4.0,1138.0,0.0,22.0
2020-05-30,ITC2,1.0,213.0,0.0,3.0
2020-05-30,ITF5,0.0,512.0,0.0,2.0
2020-05-30,ITI1,12.0,3389.0,6.0,95.0
2020-05-30,ITH20,1.0,1760.0,0.0,45.0
2020-05-30,ITI2,0.0,1250.0,0.0,0.0
2020-05-30,ITF1,0.0,0.0,0.0,0.0
2020-05-30,ITH10,1.0,1300.0,0.0,18.0
2020-05-30,ITH3,12.0,15102.0,10.0,239.0
2020-05-30,ITC4,221.0,14301.0,67.0,1028.0
2020-05-30,ITI4,6.0,4121.0,7.0,107.0
2020-05-30,ITF3,10.0,4364.0,0.0,15.0
2020-05-30,ITG2,0.0,749.0,0.0,4.0
2020-05-30,ITI3,4.0,1095.0,1.0,8.0
2020-05-30,ITG1,2.0,2892.0,1.0,139.0
2020-05-30,ITF2,0.0,262.0,0.0,6.0
2020-05-30,ITC3,32.0,2719.0,7.0,238.0
2020-05-30,ITC1,82.0,6331.0,7.0,443.0
2020-05-30,ITH5,20.0,4464.0,5.0,300.0
2020-05-31,ITH4,2.0,2402.0,0.0,29.0
2020-05-31,ITG2,0.0,716.0,0.0,1.0
2020-05-31,ITC1,54.0,3305.0,9.0,174.0
2020-05-31,ITG1,1.0,1183.0,1.0,13.0
2020-05-31,ITH10,1.0,842.0,0.0,11.0
2020-05-31,ITC4,210.0,12427.0,33.0,990.0
2020-05-31,ITI4,13.0,2086.0,7.0,78.0
2020-05-31,ITF4,4.0,1887.0,4.0,45.0
2020-05-31,ITI3,3.0,1150.0,0.0,12.0
2020-05-31,ITI1,4.0,2649.0,4.0,55.0
2020-05-31,ITF6,0.0,940.0,0.0,7.0
2020-05-31,ITH3,6.0,9617.0,2.0,116.0
2020-05-31,ITF3,5.0,3510.0,1.0,5.0
2020-05-31,ITF1,7.0,2351.0,1.0,1.0
2020-05-31,ITH5,31.0,4109.0,7.0,140.0
2020-05-31,ITC2,1.0,231.0,0.0,3.0
2020-05-31,ITF2,0.0,260.0,0.0,11.0
2020-05-31,ITF5,0.0,459.0,0.0,2.0
2020-05-31,ITI2,0.0,530.0,0.0,0.0
2020-05-31,ITH20,1.0,1993.0,0.0,63.0
2020-05-31,ITC3,12.0,1471.0,6.0,118.0
2020-06-01,ITC2,3.0,27.0,0.0,1.0
2020-06-01,ITF5,0.0,76.0,0.0,1.0
2020-06-01,ITF4,4.0,998.0,2.0,24.0
2020-06-01,ITC4,50.0,3572.0,19.0,166.0
2020-06-01,ITI2,0.0,188.0,0.0,0.0
2020-06-01,ITI3,0.0,360.0,0.0,11.0
2020-06-01,ITF3,4.0,2315.0,1.0,44.0
2020-06-01,ITH20,2.0,677.0,0.0,13.0
2020-06-01,ITG2,1.0,391.0,1.0,24.0
2020-06-01,ITC3,56.0,1424.0,2.0,112.0
2020-06-01,ITH10,1.0,874.0,0.0,5.0
2020-06-01,ITH3,2.0,6166.0,0.0,34.0
2020-06-01,ITC1,21.0,2343.0,9.0,111.0
2020-06-01,ITH5,19.0,3876.0,10.0,104.0
2020-06-01,ITH4,1.0,1053.0,2.0,11.0
2020-06-01,ITF2,0.0,188.0,0.0,10.0
2020-06-01,ITI1,3.0,1755.0,7.0,25.0
2020-06-01,ITF1,1.0,1272.0,3.0,29.0
2020-06-01,ITI4,10.0,2089.0,4.0,95.0
2020-06-01,ITG1,0.0,1132.0,0.0,19.0
2020-06-01,ITF6,0.0,618.0,0.0,9.0
2020-06-02,ITH5,19.0,4271.0,12.0,163.0
2020-06-02,ITF4,0.0,1810.0,2.0,102.0
2020-06-02,ITI3,4.0,974.0,0.0,5.0
2020-06-02,ITF6,0.0,725.0,0.0,23.0
2020-06-02,ITF5,0.0,468.0,0.0,4.0
2020-06-02,ITH3,8.0,14333.0,3.0,70.0
2020-06-02,ITI1,10.0,3333.0,5.0,76.0
2020-06-02,ITC4,187.0,8676.0,12.0,781.0
2020-06-02,ITG2,0.0,537.0,0.0,6.0
2020-06-02,ITH4,2.0,1093.0,1.0,23.0
2020-06-02,ITF2,0.0,132.0,0.0,2.0
2020-06-02,ITF1,4.0,968.0,5.0,0.0
2020-06-02,ITC1,57.0,3621.0,8.0,283.0
2020-06-02,ITH10,0.0,522.0,0.0,3.0
2020-06-02,ITC3,15.0,1273.0,1.0,79.0
2020-06-02,ITG1,4.0,2231.0,1.0,4.0
2020-06-02,ITH20,0.0,552.0,1.0,9.0
2020-06-02,ITF3,3.0,2976.0,2.0,50.0
2020-06-02,ITI2,0.0,1028.0,0.0,0.0
2020-06-02,ITC2,0.0,97.0,0.0,4.0
2020-06-02,ITI4,5.0,2539.0,2.0,50.0
2020-06-03,ITI1,4.0,1989.0,2.0,40.0
2020-06-03,ITH10,0.0,322.0,0.0,0.0
2020-06-03,ITC1,19.0,2109.0,14.0,147.0
2020-06-03,ITF1,3.0,464.0,1.0,9.0
2020-06-03,ITI4,10.0,2359.0,6.0,33.0
2020-06-03,ITI3,1.0,711.0,0.0,17.0
2020-06-03,ITC3,17.0,946.0,5.0,44.0
2020-06-03,ITG2,0.0,381.0,0.0,9.0
2020-06-03,ITG1,0.0,1456.0,0.0,86.0
2020-06-03,ITC2,0.0,86.0,0.0,0.0
2020-06-03,ITF2,0.0,172.0,0.0,6.0
2020-06-03,ITF3,12.0,2020.0,0.0,33.0
2020-06-03,ITH20,1.0,1234.0,0.0,62.0
2020-06-03,ITH3,2.0,4786.0,0.0,18.0
2020-06-03,ITF4,1.0,1046.0,3.0,13.0
2020-06-03,ITH4,0.0,1726.0,0.0,11.0
2020-06-03,ITC4,237.0,11355.0,29.0,239.0
2020-06-03,ITF6,0.0,620.0,0.0,2.0
2020-06-03,ITF5,0.0,284.0,0.0,1.0
2020-06-03,ITH5,14.0,3001.0,11.0,76.0
2020-06-03,ITI2,0.0,232.0,0.0,0.0
2020-06-04,ITI2,0.0,1203.0,0.0,0.0
2020-06-04,ITI4,11.0,2919.0,3.0,72.0
2020-06-04,ITC3,21.0,1581.0,6.0,135.0
2020-06-04,ITF5,0.0,388.0,0.0,3.0
2020-06-04,ITF2,0.0,138.0,1.0,1.0
2020-06-04,ITH5,18.0,5080.0,7.0,162.0
2020-06-04,ITC2,0.0,99.0,0.0,3.0
2020-06-04,ITH4,3.0,692.0,0.0,23.0
2020-06-04,ITF1,3.0,1364.0,1.0,34.0
2020-06-04,ITF6,0.0,835.0,0.0,8.0
2020-06-04,ITC1,24.0,4035.0,12.0,142.0
2020-06-04,ITI1,1.0,3595.0,4.0,87.0
2020-06-04,ITH20,0.0,610.0,1.0,14.0
2020-06-04,ITG1,0.0,2995.0,1.0,0.0
2020-06-04,ITI3,3.0,4398.0,1.0,9.0
2020-06-04,ITC4,84.0,3410.0,29.0,55.0
