date,week,region,tests,confirmed,deaths,recovered
2020-10-09,41,CZ042,1345.0,414.0,5.0,113.0
2020-10-09,41,CZ051,967.0,328.0,2.0,93.0
2020-10-09,41,CZ052,1111.0,296.0,1.0,80.0
2020-10-09,41,CZ053,1118.0,345.0,2.0,118.0
2020-10-09,41,CZ063,1132.0,446.0,3.0,103.0
2020-10-09,41,CZ064,2306.0,965.0,7.0,274.0
2020-10-09,41,CZ071,1501.0,674.0,1.0,181.0
2020-10-09,41,CZ072,1525.0,656.0,6.0,159.0
2020-10-09,41,CZ080,3713.0,892.0,8.0,102.0
2020-10-10,41,CZ010,3165.0,654.0,4.0,506.0
2020-10-10,41,CZ020,2928.0,734.0,6.0,334.0
2020-10-10,41,CZ031,1108.0,275.0,2.0,127.0
2020-10-10,41,CZ032,1075.0,263.0,2.0,162.0
2020-10-10,41,CZ041,224.0,39.0,3.0,47.0
2020-10-10,41,CZ042,1038.0,334.0,4.0,209.0
2020-10-10,41,CZ051,807.0,232.0,1.0,102.0
2020-10-10,41,CZ052,1037.0,291.0,4.0,53.0
2020-10-10,41,CZ053,556.0,147.0,1.0,102.0
2020-10-10,41,CZ063,581.0,195.0,3.0,172.0
2020-10-10,41,CZ064,1273.0,447.0,12.0,266.0
2020-10-10,41,CZ071,649.0,177.0,4.0,152.0
2020-10-10,41,CZ072,985.0,284.0,4.0,168.0
2020-10-10,41,CZ080,2368.0,461.0,3.0,300.0
2020-10-11,41,CZ010,2075.0,421.0,7.0,634.0
2020-10-11,41,CZ020,1334.0,355.0,3.0,419.0
2020-10-11,41,CZ031,288.0,83.0,3.0,167.0
2020-10-11,41,CZ032,812.0,178.0,0.0,155.0
2020-10-11,41,CZ041,215.0,56.0,0.0,44.0
2020-10-11,41,CZ042,641.0,172.0,5.0,185.0
2020-10-11,41,CZ051,548.0,177.0,1.0,87.0
2020-10-11,41,CZ052,588.0,130.0,1.0,75.0
2020-10-11,41,CZ053,324.0,98.0,1.0,116.0
2020-10-11,41,CZ063,536.0,150.0,1.0,97.0
2020-10-11,41,CZ064,729.0,263.0,13.0,349.0
2020-10-11,41,CZ071,280.0,78.0,2.0,144.0
2020-10-11,41,CZ072,941.0,330.0,2.0,224.0
2020-10-11,41,CZ080,1945.0,526.0,3.0,295.0
2020-10-12,42,CZ010,3808.0,628.0,7.0,559.0
2020-10-12,42,CZ020,2741.0,564.0,10.0,502.0
2020-10-12,42,CZ031,763.0,135.0,4.0,215.0
2020-10-12,42,CZ032,1223.0,303.0,4.0,210.0
2020-10-12,42,CZ041,429.0,83.0,4.0,80.0
2020-10-12,42,CZ042,1006.0,183.0,5.0,252.0
2020-10-12,42,CZ051,748.0,164.0,2.0,145.0
2020-10-12,42,CZ052,855.0,199.0,8.0,185.0
2020-10-12,42,CZ053,858.0,181.0,2.0,152.0
2020-10-12,42,CZ063,1326.0,393.0,2.0,157.0
2020-10-12,42,CZ064,2450.0,281.0,8.0,356.0
2020-10-12,42,CZ071,1358.0,374.0,6.0,262.0
2020-10-12,42,CZ072,1240.0,283.0,1.0,272.0
2020-10-12,42,CZ080,2709.0,345.0,6.0,381.0
2020-10-13,42,CZ010,4949.0,1151.0,7.0,585.0
2020-10-13,42,CZ020,4244.0,1101.0,8.0,302.0
2020-10-13,42,CZ031,1832.0,559.0,3.0,110.0
2020-10-13,42,CZ032,2151.0,542.0,4.0,149.0
2020-10-13,42,CZ041,414.0,135.0,2.0,35.0
2020-10-13,42,CZ042,1547.0,434.0,0.0,133.0
2020-10-13,42,CZ051,1334.0,412.0,3.0,132.0
2020-10-13,42,CZ052,1458.0,447.0,2.0,121.0
2020-10-13,42,CZ053,1621.0,453.0,2.0,77.0
2020-10-13,42,CZ063,1327.0,338.0,2.0,70.0
2020-10-13,42,CZ064,3169.0,1067.0,5.0,217.0
2020-10-13,42,CZ071,1966.0,305.0,2.0,101.0
2020-10-13,42,CZ072,1628.0,477.0,6.0,199.0
2020-10-13,42,CZ080,3277.0,581.0,7.0,262.0
2020-10-14,42,CZ010,5268.0,1308.0,4.0,267.0
2020-10-14,42,CZ020,4606.0,1052.0,7.0,292.0
2020-10-14,42,CZ031,2012.0,567.0,2.0,83.0
2020-10-14,42,CZ032,1980.0,548.0,1.0,89.0
2020-10-14,42,CZ041,622.0,125.0,5.0,28.0
2020-10-14,42,CZ042,1865.0,617.0,8.0,80.0
2020-10-14,42,CZ051,1392.0,386.0,1.0,108.0
2020-10-14,42,CZ052,1708.0,479.0,6.0,126.0
2020-10-14,42,CZ053,1424.0,379.0,3.0,93.0
2020-10-14,42,CZ063,1337.0,509.0,5.0,77.0
2020-10-14,42,CZ064,2576.0,877.0,9.0,141.0
2020-10-14,42,CZ071,1807.0,629.0,3.0,67.0
2020-10-14,42,CZ072,2080.0,772.0,2.0,105.0
2020-10-14,42,CZ080,5291.0,991.0,10.0,213.0
2020-10-15,42,CZ010,5558.0,1171.0,4.0,499.0
2020-10-15,42,CZ020,4660.0,1122.0,5.0,504.0
2020-10-15,42,CZ031,2019.0,609.0,5.0,140.0
2020-10-15,42,CZ032,2315.0,644.0,3.0,230.0
2020-10-15,42,CZ041,572.0,135.0,2.0,37.0
2020-10-15,42,CZ042,1817.0,601.0,7.0,165.0
2020-10-15,42,CZ051,1500.0,470.0,3.0,135.0
2020-10-15,42,CZ052,1460.0,437.0,5.0,119.0
2020-10-15,42,CZ053,1484.0,409.0,4.0,153.0
2020-10-15,42,CZ063,751.0,171.0,6.0,265.0
2020-10-15,42,CZ064,3202.0,1013.0,5.0,385.0
2020-10-15,42,CZ071,1730.0,862.0,6.0,190.0
2020-10-15,42,CZ072,2215.0,781.0,2.0,233.0
2020-10-15,42,CZ080,4559.0,887.0,5.0,348.0
2020-10-16,42,CZ010,6305.0,1367.0,11.0,907.0
2020-10-16,42,CZ020,5563.0,1358.0,12.0,724.0
2020-10-16,42,CZ031,2220.0,563.0,6.0,319.0
2020-10-16,42,CZ032,2589.0,831.0,8.0,292.0
2020-10-16,42,CZ041,596.0,219.0,1.0,72.0
2020-10-16,42,CZ042,2019.0,589.0,3.0,233.0
2020-10-16,42,CZ051,1548.0,389.0,4.0,287.0
2020-10-16,42,CZ052,2066.0,693.0,0.0,228.0
2020-10-16,42,CZ053,1526.0,504.0,3.0,167.0
2020-10-16,42,CZ063,1615.0,592.0,11.0,254.0
2020-10-16,42,CZ064,3213.0,1135.0,10.0,553.0
2020-10-16,42,CZ071,2144.0,810.0,3.0,333.0
2020-10-16,42,CZ072,2300.0,800.0,4.0,370.0
2020-10-16,42,CZ080,4399.0,912.0,4.0,397.0
2020-10-17,42,CZ010,5528.0,1194.0,11.0,1017.0
2020-10-17,42,CZ020,4343.0,1087.0,15.0,599.0
2020-10-17,42,CZ031,1617.0,581.0,4.0,382.0
2020-10-17,42,CZ032,1598.0,696.0,3.0,268.0
2020-10-17,42,CZ041,369.0,110.0,6.0,100.0
2020-10-17,42,CZ042,1083.0,282.0,4.0,338.0
2020-10-17,42,CZ051,1497.0,401.0,1.0,163.0
2020-10-17,42,CZ052,1809.0,664.0,3.0,186.0
2020-10-17,42,CZ053,999.0,298.0,2.0,192.0
2020-10-17,42,CZ063,1464.0,561.0,6.0,299.0
2020-10-17,42,CZ064,2178.0,835.0,10.0,529.0
2020-10-17,42,CZ071,1517.0,556.0,7.0,219.0
2020-10-17,42,CZ072,1889.0,697.0,7.0,370.0
2020-10-17,42,CZ080,2902.0,587.0,2.0,640.0
2020-10-18,42,CZ010,2908.0,659.0,5.0,831.0
2020-10-18,42,CZ020,2424.0,613.0,8.0,691.0
2020-10-18,42,CZ031,542.0,186.0,5.0,376.0
2020-10-18,42,CZ032,1602.0,446.0,4.0,318.0
2020-10-18,42,CZ041,387.0,147.0,5.0,88.0
2020-10-18,42,CZ042,1638.0,577.0,13.0,328.0
2020-10-18,42,CZ051,598.0,190.0,1.0,220.0
2020-10-18,42,CZ052,834.0,238.0,4.0,217.0
2020-10-18,42,CZ053,373.0,104.0,1.0,231.0
2020-10-18,42,CZ063,815.0,298.0,5.0,228.0
2020-10-18,42,CZ064,712.0,210.0,12.0,673.0
2020-10-18,42,CZ071,647.0,223.0,2.0,292.0
2020-10-18,42,CZ072,1331.0,431.0,6.0,365.0
2020-10-18,42,CZ080,2258.0,666.0,12.0,644.0
2020-10-19,43,CZ010,4989.0,1050.0,5.0,843.0
2020-10-19,43,CZ020,4134.0,1190.0,15.0,933.0
2020-10-19,43,CZ031,1347.0,433.0,2.0,377.0
2020-10-19,43,CZ032,1737.0,464.0,5.0,337.0
2020-10-19,43,CZ041,496.0,209.0,4.0,75.0
2020-10-19,43,CZ042,1090.0,266.0,18.0,328.0
2020-10-19,43,CZ051,1324.0,400.0,4.0,153.0
2020-10-19,43,CZ052,2126.0,488.0,2.0,274.0
2020-10-19,43,CZ053,1627.0,408.0,2.0,273.0
2020-10-19,43,CZ063,1093.0,344.0,5.0,260.0
2020-10-19,43,CZ064,3129.0,586.0,19.0,646.0
2020-10-19,43,CZ071,1913.0,672.0,10.0,489.0
2020-10-19,43,CZ072,1723.0,589.0,6.0,496.0
2020-10-19,43,CZ080,3856.0,795.0,12.0,676.0
2020-10-20,43,CZ010,6301.0,1594.0,7.0,520.0
2020-10-20,43,CZ020,5648.0,1503.0,8.0,800.0
2020-10-20,43,CZ031,2566.0,896.0,9.0,284.0
2020-10-20,43,CZ032,2416.0,789.0,3.0,251.0
2020-10-20,43,CZ041,754.0,286.0,4.0,47.0
2020-10-20,43,CZ042,2348.0,778.0,11.0,316.0
2020-10-20,43,CZ051,1590.0,502.0,2.0,271.0
2020-10-20,43,CZ052,1755.0,589.0,8.0,257.0
2020-10-20,43,CZ053,1625.0,531.0,4.0,145.0
2020-10-20,43,CZ063,1256.0,495.0,10.0,202.0
2020-10-20,43,CZ064,4193.0,1351.0,18.0,387.0
2020-10-20,43,CZ071,2671.0,870.0,8.0,240.0
2020-10-20,43,CZ072,2577.0,834.0,7.0,288.0
2020-10-20,43,CZ080,4270.0,754.0,10.0,433.0
2020-10-21,43,CZ010,6407.0,1705.0,14.0,441.0
2020-10-21,43,CZ020,6526.0,1934.0,19.0,500.0
2020-10-21,43,CZ031,2410.0,651.0,14.0,124.0
2020-10-21,43,CZ032,2726.0,940.0,7.0,215.0
2020-10-21,43,CZ041,732.0,222.0,7.0,73.0
2020-10-21,43,CZ042,2706.0,1082.0,7.0,181.0
2020-10-21,43,CZ051,1702.0,482.0,3.0,178.0
2020-10-21,43,CZ052,3137.0,1037.0,10.0,125.0
2020-10-21,43,CZ053,2259.0,750.0,2.0,101.0
2020-10-21,43,CZ063,1844.0,646.0,6.0,291.0
2020-10-21,43,CZ064,4080.0,1422.0,14.0,200.0
2020-10-21,43,CZ071,2803.0,1301.0,10.0,131.0
2020-10-21,43,CZ072,2682.0,1155.0,5.0,318.0
2020-10-21,43,CZ080,4561.0,1398.0,12.0,540.0
2020-10-22,43,CZ010,7198.0,1727.0,10.0,745.0
2020-10-22,43,CZ020,6341.0,1781.0,10.0,766.0
2020-10-22,43,CZ031,2831.0,1087.0,7.0,194.0
2020-10-22,43,CZ032,2973.0,994.0,8.0,458.0
2020-10-22,43,CZ041,856.0,179.0,5.0,77.0
2020-10-22,43,CZ042,2550.0,868.0,7.0,245.0
2020-10-22,43,CZ051,1810.0,644.0,6.0,166.0
2020-10-22,43,CZ052,2295.0,711.0,9.0,175.0
2020-10-22,43,CZ053,2127.0,738.0,6.0,198.0
2020-10-22,43,CZ063,1893.0,714.0,15.0,352.0
2020-10-22,43,CZ064,4327.0,1131.0,9.0,582.0
2020-10-22,43,CZ071,2396.0,884.0,14.0,340.0
2020-10-22,43,CZ072,2750.0,985.0,12.0,285.0
2020-10-22,43,CZ080,5241.0,1440.0,9.0,393.0
2020-10-23,43,CZ010,6580.0,1509.0,9.0,1229.0
2020-10-23,43,CZ020,6144.0,1756.0,10.0,1209.0
2020-10-23,43,CZ031,2723.0,873.0,14.0,543.0
2020-10-23,43,CZ032,2430.0,874.0,4.0,614.0
2020-10-23,43,CZ041,615.0,217.0,7.0,150.0
2020-10-23,43,CZ042,3377.0,1107.0,6.0,444.0
2020-10-23,43,CZ051,2173.0,791.0,5.0,379.0
2020-10-23,43,CZ052,2511.0,926.0,5.0,375.0
2020-10-23,43,CZ053,2143.0,663.0,8.0,467.0
2020-10-23,43,CZ063,1305.0,572.0,7.0,473.0
2020-10-23,43,CZ064,4015.0,2001.0,15.0,875.0
2020-10-23,43,CZ071,2626.0,930.0,10.0,671.0
2020-10-23,43,CZ072,3026.0,1191.0,9.0,557.0
2020-10-23,43,CZ080,4933.0,1516.0,15.0,616.0
2020-10-24,43,CZ010,6397.0,1328.0,15.0,1075.0
2020-10-24,43,CZ020,6842.0,1895.0,11.0,1015.0
2020-10-24,43,CZ031,2475.0,974.0,9.0,499.0
2020-10-24,43,CZ032,2531.0,824.0,7.0,606.0
2020-10-24,43,CZ041,855.0,328.0,5.0,129.0
2020-10-24,43,CZ042,2265.0,879.0,10.0,607.0
2020-10-24,43,CZ051,1300.0,422.0,3.0,473.0
2020-10-24,43,CZ052,2878.0,1007.0,8.0,280.0
2020-10-24,43,CZ053,1525.0,519.0,8.0,412.0
2020-10-24,43,CZ063,1103.0,299.0,7.0,356.0
2020-10-24,43,CZ064,2798.0,1124.0,19.0,844.0
2020-10-24,43,CZ071,1297.0,550.0,10.0,407.0
2020-10-24,43,CZ072,2682.0,1108.0,15.0,667.0
2020-10-24,43,CZ080,3577.0,1102.0,14.0,972.0
2020-10-25,43,CZ010,3000.0,748.0,12.0,1487.0
2020-10-25,43,CZ020,2916.0,779.0,9.0,1412.0
2020-10-25,43,CZ031,752.0,302.0,14.0,708.0
2020-10-25,43,CZ032,1391.0,417.0,14.0,760.0
2020-10-25,43,CZ041,689.0,301.0,9.0,156.0
2020-10-25,43,CZ042,1488.0,582.0,13.0,619.0
2020-10-25,43,CZ051,1189.0,388.0,5.0,541.0
2020-10-25,43,CZ052,2214.0,810.0,5.0,688.0
2020-10-25,43,CZ053,739.0,224.0,9.0,434.0
2020-10-25,43,CZ063,1119.0,381.0,9.0,524.0
2020-10-25,43,CZ064,1043.0,382.0,17.0,1418.0
2020-10-25,43,CZ071,982.0,520.0,10.0,514.0
2020-10-25,43,CZ072,1573.0,592.0,13.0,817.0
2020-10-25,43,CZ080,2160.0,783.0,15.0,966.0
2020-10-26,44,CZ010,4955.0,1297.0,19.0,1378.0
2020-10-26,44,CZ020,4094.0,1329.0,18.0,1774.0
2020-10-26,44,CZ031,2165.0,617.0,15.0,751.0
2020-10-26,44,CZ032,2300.0,608.0,6.0,786.0
2020-10-26,44,CZ041,722.0,62.0,4.0,241.0
2020-10-26,44,CZ042,2141.0,806.0,14.0,927.0
2020-10-26,44,CZ051,1370.0,420.0,4.0,422.0
2020-10-26,44,CZ052,1796.0,587.0,14.0,705.0
2020-10-26,44,CZ053,1911.0,564.0,8.0,568.0
2020-10-26,44,CZ063,1268.0,685.0,7.0,699.0
2020-10-26,44,CZ064,3474.0,756.0,16.0,891.0
2020-10-26,44,CZ071,2118.0,462.0,15.0,835.0
2020-10-26,44,CZ072,1911.0,621.0,14.0,907.0
2020-10-26,44,CZ080,4438.0,1242.0,8.0,1056.0
2020-10-27,44,CZ010,6328.0,1485.0,10.0,1130.0
2020-10-27,44,CZ020,6296.0,1980.0,17.0,1290.0
2020-10-27,44,CZ031,2968.0,769.0,17.0,584.0
2020-10-27,44,CZ032,2848.0,943.0,10.0,549.0
2020-10-27,44,CZ041,866.0,263.0,4.0,103.0
2020-10-27,44,CZ042,3162.0,1062.0,12.0,484.0
2020-10-27,44,CZ051,1980.0,729.0,8.0,305.0
2020-10-27,44,CZ052,2489.0,778.0,14.0,657.0
2020-10-27,44,CZ053,2150.0,807.0,9.0,362.0
2020-10-27,44,CZ063,2087.0,713.0,12.0,581.0
2020-10-27,44,CZ064,4938.0,1858.0,29.0,547.0
2020-10-27,44,CZ071,2781.0,1507.0,14.0,586.0
2020-10-27,44,CZ072,2783.0,1150.0,17.0,904.0
2020-10-27,44,CZ080,5234.0,1290.0,21.0,783.0
2020-10-28,44,CZ010,5534.0,1085.0,18.0,574.0
2020-10-28,44,CZ020,6100.0,1808.0,14.0,560.0
2020-10-28,44,CZ031,2689.0,1083.0,16.0,192.0
2020-10-28,44,CZ032,1837.0,633.0,9.0,276.0
2020-10-28,44,CZ041,660.0,269.0,2.0,169.0
2020-10-28,44,CZ042,2677.0,812.0,14.0,189.0
2020-10-28,44,CZ051,1296.0,418.0,11.0,213.0
2020-10-28,44,CZ052,2137.0,628.0,9.0,557.0
2020-10-28,44,CZ053,2156.0,679.0,5.0,156.0
2020-10-28,44,CZ063,1756.0,719.0,10.0,290.0
2020-10-28,44,CZ064,3768.0,1301.0,25.0,224.0
2020-10-28,44,CZ071,2054.0,779.0,9.0,149.0
2020-10-28,44,CZ072,2572.0,990.0,8.0,326.0
2020-10-28,44,CZ080,4337.0,1470.0,18.0,457.0
2020-10-29,44,CZ010,5461.0,1331.0,18.0,1561.0
2020-10-29,44,CZ020,5392.0,1536.0,15.0,1769.0
2020-10-29,44,CZ031,2579.0,802.0,13.0,956.0
2020-10-29,44,CZ032,2429.0,697.0,18.0,772.0
2020-10-29,44,CZ041,900.0,314.0,9.0,278.0
2020-10-29,44,CZ042,3095.0,1345.0,20.0,753.0
2020-10-29,44,CZ051,1720.0,562.0,3.0,498.0
2020-10-29,44,CZ052,3240.0,1100.0,7.0,881.0
2020-10-29,44,CZ053,2506.0,790.0,1.0,628.0
2020-10-29,44,CZ063,1757.0,598.0,15.0,609.0
2020-10-29,44,CZ064,3782.0,1241.0,34.0,1298.0
2020-10-29,44,CZ071,2077.0,767.0,17.0,890.0
2020-10-29,44,CZ072,2705.0,781.0,10.0,1049.0
2020-10-29,44,CZ080,4376.0,1003.0,19.0,1179.0
2020-10-30,44,CZ010,5572.0,1189.0,13.0,1698.0
2020-10-30,44,CZ020,6398.0,1742.0,22.0,2060.0
2020-10-30,44,CZ031,3241.0,1099.0,17.0,1004.0
2020-10-30,44,CZ032,2688.0,500.0,11.0,960.0
2020-10-30,44,CZ041,889.0,169.0,11.0,251.0
2020-10-30,44,CZ042,3311.0,1050.0,22.0,1107.0
2020-10-30,44,CZ051,1969.0,677.0,10.0,559.0
2020-10-30,44,CZ052,2434.0,703.0,15.0,872.0
2020-10-30,44,CZ053,2446.0,862.0,9.0,651.0
2020-10-30,44,CZ063,2099.0,777.0,9.0,549.0
2020-10-30,44,CZ064,4428.0,1315.0,24.0,1242.0
2020-10-30,44,CZ071,2647.0,942.0,10.0,1310.0
2020-10-30,44,CZ072,2766.0,1016.0,15.0,1291.0
2020-10-30,44,CZ080,5349.0,1350.0,30.0,1122.0
2020-10-31,44,CZ010,4597.0,929.0,9.0,1665.0
2020-10-31,44,CZ020,5470.0,1624.0,28.0,1966.0
2020-10-31,44,CZ031,2500.0,935.0,17.0,999.0
2020-10-31,44,CZ032,2077.0,490.0,13.0,1050.0
2020-10-31,44,CZ041,1265.0,366.0,3.0,285.0
2020-10-31,44,CZ042,2987.0,1044.0,19.0,965.0
2020-10-31,44,CZ051,1628.0,633.0,4.0,636.0
2020-10-31,44,CZ052,2279.0,723.0,10.0,935.0
2020-10-31,44,CZ053,1942.0,660.0,6.0,748.0
2020-10-31,44,CZ063,1210.0,439.0,16.0,676.0
2020-10-31,44,CZ064,2363.0,743.0,23.0,1408.0
2020-10-31,44,CZ071,1294.0,497.0,15.0,836.0
2020-10-31,44,CZ072,2147.0,895.0,17.0,1019.0
2020-10-31,44,CZ080,4054.0,1315.0,14.0,1317.0
2020-11-01,44,CZ010,2239.0,444.0,16.0,1607.0
2020-11-01,44,CZ020,2580.0,908.0,29.0,1839.0
2020-11-01,44,CZ031,550.0,181.0,11.0,890.0
2020-11-01,44,CZ032,1036.0,153.0,12.0,915.0
2020-11-01,44,CZ041,368.0,188.0,3.0,309.0
2020-11-01,44,CZ042,1346.0,560.0,14.0,1127.0
2020-11-01,44,CZ051,847.0,256.0,16.0,666.0
2020-11-01,44,CZ052,1971.0,616.0,15.0,574.0
2020-11-01,44,CZ053,1009.0,336.0,9.0,664.0
2020-11-01,44,CZ063,1136.0,364.0,20.0,631.0
2020-11-01,44,CZ064,1036.0,403.0,23.0,1530.0
2020-11-01,44,CZ071,1118.0,494.0,20.0,779.0
2020-11-01,44,CZ072,1498.0,510.0,17.0,987.0
2020-11-01,44,CZ080,3695.0,1092.0,17.0,1367.0
2020-11-02,45,CZ010,4209.0,711.0,16.0,1574.0
2020-11-02,45,CZ020,3796.0,1013.0,20.0,2099.0
2020-11-02,45,CZ031,1422.0,484.0,24.0,1162.0
2020-11-02,45,CZ032,1629.0,981.0,11.0,936.0
2020-11-02,45,CZ041,612.0,50.0,6.0,342.0
2020-11-02,45,CZ042,2109.0,635.0,23.0,953.0
2020-11-02,45,CZ051,1439.0,386.0,8.0,745.0
2020-11-02,45,CZ052,1854.0,649.0,12.0,1074.0
2020-11-02,45,CZ053,1420.0,407.0,13.0,695.0
2020-11-02,45,CZ063,1601.0,836.0,11.0,731.0
2020-11-02,45,CZ064,3572.0,639.0,29.0,1487.0
2020-11-02,45,CZ071,2016.0,674.0,17.0,1231.0
2020-11-02,45,CZ072,1947.0,573.0,14.0,1263.0
2020-11-02,45,CZ080,4580.0,1092.0,19.0,1563.0
2020-11-03,45,CZ010,4527.0,885.0,24.0,759.0
2020-11-03,45,CZ020,5357.0,1359.0,29.0,830.0
2020-11-03,45,CZ031,3162.0,931.0,22.0,304.0
2020-11-03,45,CZ032,2032.0,645.0,20.0,492.0
2020-11-03,45,CZ041,1074.0,379.0,8.0,208.0
2020-11-03,45,CZ042,2899.0,808.0,15.0,630.0
2020-11-03,45,CZ051,1913.0,665.0,6.0,296.0
2020-11-03,45,CZ052,2059.0,604.0,20.0,634.0
2020-11-03,45,CZ053,2267.0,674.0,9.0,229.0
2020-11-03,45,CZ063,1903.0,620.0,12.0,233.0
2020-11-03,45,CZ064,4839.0,1325.0,34.0,353.0
2020-11-03,45,CZ071,2712.0,829.0,17.0,528.0
2020-11-03,45,CZ072,2744.0,975.0,19.0,436.0
2020-11-03,45,CZ080,5238.0,1299.0,27.0,722.0
2020-11-04,45,CZ010,4680.0,850.0,24.0,572.0
2020-11-04,45,CZ020,6362.0,2067.0,22.0,576.0
2020-11-04,45,CZ031,2840.0,1073.0,27.0,228.0
2020-11-04,45,CZ032,2113.0,676.0,15.0,285.0
2020-11-04,45,CZ041,1138.0,261.0,4.0,175.0
2020-11-04,45,CZ042,3205.0,1116.0,13.0,551.0
2020-11-04,45,CZ051,1900.0,674.0,8.0,186.0
2020-11-04,45,CZ052,3266.0,1054.0,18.0,535.0
2020-11-04,45,CZ053,2888.0,967.0,5.0,304.0
2020-11-04,45,CZ063,2121.0,867.0,19.0,417.0
2020-11-04,45,CZ064,4336.0,2307.0,27.0,348.0
2020-11-04,45,CZ071,2405.0,879.0,11.0,412.0
2020-11-04,45,CZ072,2649.0,1100.0,12.0,458.0
2020-11-04,45,CZ080,4996.0,1747.0,21.0,645.0
2020-11-05,45,CZ010,4530.0,888.0,10.0,1657.0
2020-11-05,45,CZ020,5738.0,1642.0,12.0,2393.0
2020-11-05,45,CZ031,3615.0,1016.0,19.0,1392.0
2020-11-05,45,CZ032,2085.0,558.0,19.0,913.0
2020-11-05,45,CZ041,1082.0,309.0,5.0,237.0
2020-11-05,45,CZ042,2986.0,857.0,16.0,1085.0
2020-11-05,45,CZ051,1788.0,651.0,2.0,670.0
2020-11-05,45,CZ052,2356.0,711.0,16.0,884.0
2020-11-05,45,CZ053,2464.0,813.0,8.0,904.0
2020-11-05,45,CZ063,2027.0,1021.0,11.0,865.0
2020-11-05,45,CZ064,4390.0,1382.0,29.0,1832.0
2020-11-05,45,CZ071,1994.0,757.0,10.0,1102.0
2020-11-05,45,CZ072,2320.0,969.0,19.0,1462.0
2020-11-05,45,CZ080,5304.0,1576.0,17.0,1666.0
2020-11-06,45,CZ010,4441.0,716.0,17.0,1568.0
2020-11-06,45,CZ020,5213.0,1458.0,22.0,2358.0
2020-11-06,45,CZ031,3007.0,1226.0,28.0,1321.0
2020-11-06,45,CZ032,1984.0,519.0,15.0,966.0
2020-11-06,45,CZ041,798.0,108.0,8.0,275.0
2020-11-06,45,CZ042,3030.0,959.0,13.0,1366.0
2020-11-06,45,CZ051,1839.0,627.0,5.0,704.0
2020-11-06,45,CZ052,2174.0,587.0,11.0,898.0
2020-11-06,45,CZ053,2246.0,702.0,9.0,885.0
2020-11-06,45,CZ063,2145.0,725.0,14.0,771.0
2020-11-06,45,CZ064,3755.0,1154.0,25.0,1749.0
2020-11-06,45,CZ071,2379.0,822.0,9.0,1188.0
2020-11-06,45,CZ072,2119.0,707.0,15.0,1142.0
2020-11-06,45,CZ080,4716.0,1167.0,25.0,1832.0
2020-11-07,45,CZ010,2524.0,398.0,11.0,752.0
2020-11-07,45,CZ020,3527.0,788.0,18.0,643.0
2020-11-07,45,CZ031,1925.0,657.0,18.0,454.0
2020-11-07,45,CZ032,746.0,194.0,15.0,422.0
2020-11-07,45,CZ041,687.0,383.0,6.0,207.0
2020-11-07,45,CZ042,2010.0,712.0,14.0,676.0
2020-11-07,45,CZ051,1363.0,361.0,5.0,366.0
2020-11-07,45,CZ052,1527.0,440.0,18.0,556.0
2020-11-07,45,CZ053,1223.0,353.0,13.0,510.0
2020-11-07,45,CZ063,1399.0,690.0,7.0,445.0
2020-11-07,45,CZ064,2352.0,790.0,21.0,626.0
2020-11-07,45,CZ071,1228.0,403.0,16.0,477.0
2020-11-07,45,CZ072,1477.0,460.0,14.0,494.0
2020-11-07,45,CZ080,3984.0,1060.0,23.0,836.0
2020-11-08,45,CZ010,1468.0,203.0,15.0,1204.0
2020-11-08,45,CZ020,1411.0,349.0,30.0,1978.0
2020-11-08,45,CZ031,474.0,214.0,16.0,1061.0
2020-11-08,45,CZ032,924.0,224.0,10.0,872.0
2020-11-08,45,CZ041,89.0,27.0,4.0,366.0
2020-11-08,45,CZ042,996.0,255.0,11.0,1192.0
2020-11-08,45,CZ051,643.0,244.0,10.0,655.0
2020-11-08,45,CZ052,1074.0,266.0,12.0,988.0
2020-11-08,45,CZ053,389.0,100.0,8.0,939.0
2020-11-08,45,CZ063,847.0,170.0,15.0,774.0
2020-11-08,45,CZ064,773.0,207.0,24.0,1580.0
2020-11-08,45,CZ071,999.0,340.0,17.0,930.0
2020-11-08,45,CZ072,1223.0,363.0,9.0,1125.0
2020-11-08,45,CZ080,2336.0,626.0,23.0,1547.0
2020-11-09,46,CZ010,3544.0,412.0,12.0,1093.0
2020-11-09,46,CZ020,3077.0,515.0,23.0,1849.0
2020-11-09,46,CZ031,1545.0,203.0,15.0,1097.0
2020-11-09,46,CZ032,1313.0,324.0,10.0,752.0
2020-11-09,46,CZ041,790.0,35.0,8.0,386.0
2020-11-09,46,CZ042,1909.0,386.0,16.0,1283.0
2020-11-09,46,CZ051,1402.0,355.0,8.0,626.0
2020-11-09,46,CZ052,1652.0,402.0,12.0,731.0
2020-11-09,46,CZ053,1668.0,349.0,9.0,772.0
2020-11-09,46,CZ063,1865.0,614.0,10.0,758.0
2020-11-09,46,CZ064,3460.0,578.0,28.0,1325.0
2020-11-09,46,CZ071,2032.0,551.0,9.0,932.0
2020-11-09,46,CZ072,1828.0,464.0,7.0,1209.0
2020-11-09,46,CZ080,3962.0,826.0,19.0,1692.0
2020-11-10,46,CZ010,4395.0,602.0,12.0,538.0
2020-11-10,46,CZ020,4771.0,969.0,21.0,817.0
2020-11-10,46,CZ031,2370.0,886.0,16.0,448.0
2020-11-10,46,CZ032,1650.0,378.0,8.0,332.0
