"","dates","a","c","b","d","S","E","I","R","D","T","Tcum"
"246","2020-05-17",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.211643481921657,0.00330029807463603,0.0179358082763391,0.579343957318196,0.187776454409171,3553,356967
"247","2020-05-18",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.210783462824195,0.00348180439913815,0.0183926333234537,0.579388501173582,0.18795359827963,7458,364425
"248","2020-05-19",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.209904745569667,0.00364737285643909,0.0188783383682657,0.579434201591037,0.188135341614589,8336,372761
"249","2020-05-20",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.209006316539795,0.00380080855905026,0.0193897992762253,0.579481125408193,0.188321950216734,7518,380279
"250","2020-05-21",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.208087317804024,0.0039450862913772,0.0199246001872001,0.579529332704571,0.188513663012825,7290,387569
"251","2020-05-22",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.207147016143807,0.00408252897818837,0.0204808783623948,0.579578878340779,0.188710698174829,7748,395317
"252","2020-05-23",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.206184779091349,0.00421494747066168,0.0210572023812712,0.579629813159734,0.188913257896983,5059,400376
"253","2020-05-24",0.224197876586835,1,0.00245263103741186,0.00975372587330639,0.205200056456949,0.00434375003921639,0.0216524764639275,0.579682184922482,0.189121532117423,3849,404225
"254","2020-05-24",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.204245416297918,0.00442195374640389,0.0223001174313186,0.579701439996826,0.189331072527534,3849,404225
"255","2020-05-25",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.203267079013931,0.00450745988215405,0.0229573614586955,0.579721266644792,0.189546833000427,7508,411733
"256","2020-05-26",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.202264988957383,0.0045989957227995,0.0236254303444273,0.579741673835393,0.189768911139998,7241,418974
"257","2020-05-27",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.201239060305585,0.00469554642227658,0.0243053067554768,0.579762671499475,0.189997415017187,6846,425820
"258","2020-05-28",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.2001891876301,0.00479629872163969,0.0249977821784291,0.579784270342062,0.19023246112777,6013,431833
"259","2020-05-29",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.199115254447894,0.00490059668406716,0.0257034944205516,0.57980648169194,0.190474172755547,6113,437946
"260","2020-05-30",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.198017140190755,0.00500790688154553,0.0264229568949573,0.579829317380368,0.190722678652375,3548,441494
"261","2020-05-31",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.196894725934577,0.00511779101157826,0.0271565814459433,0.579852789642495,0.190978111965406,2141,443635
"262","2020-06-01",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.195747899155614,0.00522988435600994,0.0279046960951144,0.579876911036471,0.191240609356791,5721,449356
"263","2020-06-02",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.194576557722177,0.00534387883477698,0.0286675587939836,0.579901694376282,0.19151031027278,6478,455834
"264","2020-06-03",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.193380613284255,0.0054595096750419,0.0294453680370946,0.579927152675208,0.1917873563284,5313,461147
"265","2020-06-04",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.192159994187276,0.00557654492641277,0.0302382710077671,0.579953299097452,0.192071890781092,5011,466158
"266","2020-06-05",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.190914648007804,0.00569477721810577,0.0310463697856593,0.579980146916029,0.192364058072403,4173,470331
"267","2020-06-06",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.189644543786529,0.00581401728364665,0.0318697260331101,0.580007709475391,0.192664003421323,2150,472481
"268","2020-06-07",0.21219471214857,1,0.000876204234767825,0.00953515896198335,0.188349674016275,0.0059340888806217,0.0327083644890765,0.580036000157629,0.192971872456397,2127,474608
"269","2020-06-07",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.186859154243407,0.00620969796125796,0.0334857373115612,0.580147488046174,0.1932979224376,2127,474608
"270","2020-06-08",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.185344886320831,0.00645688820239177,0.0343047173026308,0.580261666655194,0.193631841518953,4684,479292
"271","2020-06-09",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.18380593254891,0.00668165622668998,0.0351597336646855,0.580378666414119,0.193974011145595,4552,483844
"272","2020-06-10",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.182241638226998,0.00688865602976759,0.0360463411291367,0.580498600960331,0.194324763653766,4068,487912
"273","2020-06-11",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.180651580568035,0.00708148846326887,0.0369609684080194,0.580621570490057,0.194684392070619,3739,491651
"274","2020-06-12",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.17903552904572,0.00726292792531728,0.0379007209578156,0.580747664357042,0.195053157714105,3726,495377
"275","2020-06-13",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.177393414613457,0.00743509995201768,0.0388632262855156,0.580876963081317,0.195431296067693,1652,497029
"276","2020-06-14",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.175725305800439,0.00759962041047649,0.0398465125919637,0.581009539895257,0.195819021301863,1121,498150
"277","2020-06-15",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.174031390129619,0.0077577046575821,0.0408489135522787,0.58114546192661,0.196216529733909,3673,501823
"278","2020-06-16",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.17231195964379,0.00791025320441016,0.0418689936004569,0.581284791096666,0.196624002454676,4023,505846
"279","2020-06-17",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.170567399591693,0.00805791900081911,0.0429054893108982,0.581427584794934,0.197041607301656,4036,509882
"280","2020-06-18",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.168798179533081,0.00820116034085667,0.0439572634282164,0.581573896378486,0.197469500319359,4403,514285
"281","2020-06-19",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.167004846283102,0.00834028251869682,0.0450232688466015,0.581723775533872,0.197907826817727,3574,517859
"282","2020-06-20",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.165188018242388,0.00847547068372658,0.046102520426691,0.581877268531401,0.198356722115793,1699,519558
"283","2020-06-21",0.240080388437491,1,0.00336889443156381,0.00985244209412485,0.16334838075784,0.00860681581058228,0.0471940729969381,0.582034418395305,0.198816312039333,1313,520871
"284","2020-06-21",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.161505428768686,0.00871742975455289,0.0484455312242552,0.582072259714712,0.199259350537794,1313,520871
"285","2020-06-22",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.159635673474735,0.00883227026192906,0.0497069318498267,0.582111095253872,0.199714029159636,3910,524781
"286","2020-06-23",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.157740149542086,0.00894963336520267,0.0509788410548782,0.582150933127505,0.200180442910329,4567,529348
"287","2020-06-24",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.155819901315557,0.00906811502627447,0.0522615113488864,0.582191781770099,0.200658690539183,4287,533635
"288","2020-06-25",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.153875992939354,0.00918654763954977,0.0535549378063113,0.582233649710823,0.201148871903961,4047,537682
"289","2020-06-26",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.151909515860646,0.00930395040849408,0.0548589025429779,0.582276545388082,0.2016510857998,4533,542215
"290","2020-06-27",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.149921594220184,0.0094194906257557,0.0561730100026917,0.58232047699549,0.202165428155878,2554,544769
"291","2020-06-28",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.147913388525249,0.00953245352355564,0.0574967150739595,0.582365452352812,0.202691990524422,2423,547192
"292","2020-06-29",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.145886097915534,0.0096422188604159,0.0588293456239291,0.582411478796855,0.203230858803265,4485,551677
"293","2020-06-30",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.143840961266876,0.00974824280202813,0.0601701206964561,0.582458563088397,0.203782112146242,4412,556089
"294","2020-07-01",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.141779257326919,0.00985004396137206,0.0615181653535926,0.582506711332141,0.204345822025974,4593,560682
"295","2020-07-02",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.139702304037565,0.00994719270429116,0.0628725229291581,0.582555928907339,0.204922051421647,4665,565347
"296","2020-07-03",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.137611457168981,0.010039303015915,0.064232165297109,0.582606220407292,0.205510854110703,5109,570456
"297","2020-07-04",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.135508108366929,0.0101260263717953,0.0655960016265714,0.582657589586352,0.206112274048351,1687,572143
"298","2020-07-05",0.237279468972702,1,0.000791344739587878,0.00926490383222699,0.133393682697702,0.0102070471741945,0.0669628859920975,0.582710039313381,0.206726344822623,1524,573667
"299","2020-07-05",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.131216353922815,0.010330335690342,0.0682784782086967,0.582796282109916,0.207378550068231,1524,573667
"300","2020-07-06",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.129033100601761,0.0104366269371791,0.0696025755871532,0.582884208616682,0.208043488257225,1714,575381
"301","2020-07-07",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.126845201394394,0.0105278416070292,0.0709319041525534,0.582973827548815,0.208721225297209,4159,579540
"302","2020-07-08",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.124654022192873,0.0106054734902866,0.0722635632336477,0.583065143693354,0.20941179738984,5406,584946
"303","2020-07-09",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.122460996515362,0.0106706845766514,0.0735949463413302,0.583158158332789,0.210115214233868,4682,589628
"304","2020-07-10",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.120267609020369,0.0107243801006276,0.0749236797458064,0.583252869579431,0.210831461553767,5333,594961
"305","2020-07-11",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.118075381465503,0.0107672677769975,0.0762475750109078,0.58334927264069,0.211560503105903,2321,597282
"306","2020-07-12",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.115885860590613,0.0107999045614194,0.0775645925347866,0.583447360031114,0.212302282282067,1787,599069
"307","2020-07-13",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.113700607526933,0.0108227335569034,0.0788728137676242,0.583547121743685,0.213056723404855,4424,603493
"308","2020-07-14",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.111521188428613,0.0108361131263429,0.0801704202654812,0.583648545390203,0.213823732789361,4802,608295
"309","2020-07-15",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.109349166096698,0.0108403398313385,0.0814556781236071,0.583751616318533,0.214603199629824,4694,612989
"310","2020-07-16",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.107186092422763,0.0108356664722638,0.0827269266348413,0.583856317712801,0.215394996757332,4730,617719
"311","2020-07-17",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.10503350152362,0.0108223162335297,0.0839825702567941,0.583962630681311,0.216198981304745,4727,622446
"312","2020-07-18",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.10289290347253,0.0108004937253226,0.0852210731590984,0.584070534335947,0.217014995307102,2334,624780
"313","2020-07-19",0.243379196238994,1,0.00127540697086127,0.00964517791760991,0.100765778558327,0.0107703935462074,0.0864409557700368,0.584180005865936,0.217842866259494,1830,626610
"314","2020-07-19",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0998475096925322,0.0096498410992975,0.084262212525111,0.587952856216811,0.218287580466248,1830,626610
"315","2020-07-20",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0989612736488629,0.00870337293860801,0.0819875331656298,0.591627143428842,0.218720676818057,5785,632395
"316","2020-07-21",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0981071802666348,0.00789933906425117,0.0796522908048364,0.595199438708791,0.219141751155486,6089,638484
"317","2020-07-22",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0972850107663171,0.00721212308734926,0.0772845917959857,0.59866771035319,0.219550563997159,6609,645093
"318","2020-07-23",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0964943004949385,0.00662097382665667,0.0749066843820411,0.602031034813944,0.219947006482421,5557,650650
"319","2020-07-24",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0957344038574446,0.00610906478429313,0.0725360946605686,0.605289363780853,0.220331072916842,6238,656888
"320","2020-07-25",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0950045451271074,0.00566273685847775,0.0701865429273454,0.608443336443912,0.220702838643158,3337,660225
"321","2020-07-26",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0943038580771599,0.00527088842152955,0.0678686830866183,0.611494128205989,0.221062442208704,1784,662009
"322","2020-07-27",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0936314167734175,0.00492448393781416,0.0655906994763179,0.614443328812203,0.221410071000248,6552,668561
"323","2020-07-28",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0929862593860522,0.00461615795631891,0.0633587887526661,0.617292844226939,0.221745949678024,7909,676470
"324","2020-07-29",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0923674064946676,0.00433989585843353,0.061177549088856,0.620044817687854,0.22207033087019,7509,683979
"325","2020-07-30",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0917738750552086,0.00409077639257956,0.0590502946084157,0.622701566250584,0.222383487693213,7623,691602
"326","2020-07-31",0.107246294617653,1,0.0441986173391342,0.0052097886800766,0.0912046889543706,0.00386476395991657,0.0569793094879669,0.625265529850125,0.222685707747621,8206,699808
