"","X1.1","X2.1","X3.1","X4.1","X5.1","X6.1","X7.1","X8.1","X9.1","X10.1","X11.1","X12.1","X13.1","X1.2","X2.2","X3.2","X4.2","X5.2","X6.2","X7.2","X8.2","X9.2","X10.2","X11.2","X12.2","X13.2","X1.3","X2.3","X3.3","X4.3","X5.3","X6.3","X7.3","X8.3","X9.3","X10.3","X11.3","X12.3","X13.3","X1.4","X2.4","X3.4","X4.4","X5.4","X6.4","X7.4","X8.4","X9.4","X10.4","X11.4","X12.4","X13.4","X1.5","X2.5","X3.5","X4.5","X5.5","X6.5","X7.5","X8.5","X9.5","X10.5","X11.5","X12.5","X13.5"
"11",0.999973753341614,0.999973753332411,0.999973753322842,0.999973753313188,0.999973753303573,0.999973753294111,0.999973753284745,0.999973753276611,0.999973753269979,0.999973753264032,0.999973753258572,0.99997375325359,0.999973753249043,5.2299860557596e-05,3.2579476272064e-05,2.02402204478843e-05,1.24544742579864e-05,7.92095926263146e-06,5.0076653129417e-06,3.01760223927824e-06,2.0553140513928e-06,1.80023331594924e-06,1.60919937615546e-06,1.41891730847463e-06,1.2511578634934e-06,1.10322801659913e-06,0.000193083738763663,0.000205392713962979,0.000210024832629967,0.000210035532822298,0.000206824892226451,0.00020236602620413,0.000197840850851634,0.000187397344320618,0.000171177597604366,0.000155941736155589,0.000142319238300363,0.000129881491790844,0.000118525671925685,1.23772891716524e-05,1.97865952250013e-05,2.74915454346683e-05,3.52643852151595e-05,4.30063433546283e-05,5.03770434210005e-05,5.68930448485814e-05,6.82832713447989e-05,8.47251467983762e-05,0.000100120649126791,0.00011390559509885,0.00012648569986437,0.000137966268521932,5.66363477866773e-07,5.68475712851399e-07,5.70672229673687e-07,5.72888100363335e-07,5.75095167356378e-07,5.7656453533028e-07,5.75810900083732e-07,5.91387255956358e-07,6.24345886089879e-07,6.55744893860153e-07,6.83584304192892e-07,7.08990475483373e-07,7.32176076816806e-07
"12",0.999973753342335,0.999973753334739,0.999973753327417,0.999973753320518,0.999973753314046,0.999973753308045,0.999973753302579,0.999973753298728,0.999973753296292,0.999973753294182,0.999973753291966,0.999973753289833,0.999973753287893,6.12954556746954e-05,4.47110665713712e-05,3.25760827968664e-05,2.36033765278757e-05,1.72112547876155e-05,1.27062658957931e-05,9.36422042320472e-06,6.86776662056044e-06,5.14475722963158e-06,3.95130046705424e-06,3.0576096225643e-06,2.32387288402541e-06,1.75417654469179e-06,0.000170269870981688,0.000166424671566259,0.000158865531388258,0.000149279218236176,0.000138263928798133,0.00012662829708274,0.000115267951223503,0.000106887603741098,0.000101042330805647,9.55111129216993e-05,8.95458513371392e-05,8.3730214742927e-05,7.83036959236222e-05,2.61923865089567e-05,4.66169192199423e-05,6.63061693736062e-05,8.48605959055731e-05,0.000102263699188758,0.000118400325399564,0.000133099060627647,0.000143963261461042,0.000151510267767293,0.000158213191041691,0.000165053295707651,0.000171585543659973,0.000177565392203716,5.69538084604126e-07,5.74601487622203e-07,5.79482608285401e-07,5.84082397207383e-07,5.88396764000244e-07,5.92397161121371e-07,5.96058730532224e-07,6.08663033254445e-07,6.29941489802062e-07,6.51694971410671e-07,6.70544951011442e-07,6.87672464859343e-07,7.04041019613254e-07
"13",0.999973753338981,0.999973753327398,0.999973753315446,0.999973753302867,0.999973753290958,0.999973753281026,0.999973753274652,0.999973753272009,0.999973753269682,0.999973753267524,0.999973753265526,0.999973753263676,0.999973753261964,6.13086656806836e-05,4.47303253758302e-05,3.28681435144299e-05,2.49838692121336e-05,1.80585790757132e-05,1.13359378958771e-05,6.64369819243489e-06,5.38910977696102e-06,4.46319503266939e-06,3.69822124114264e-06,3.06550453385419e-06,2.5402650846314e-06,2.10448956807196e-06,0.00018095794550335,0.000187157533844808,0.000188524213464389,0.000186329406701369,0.000182981377397887,0.000178713010849319,0.000171102288226483,0.000158953841363048,0.000147377144550387,0.000136552942759541,0.000126450079760444,0.000117036935322246,0.000108276611151543,1.5493428133134e-05,2.5869272238401e-05,3.6361925185488e-05,4.64386917850076e-05,5.67093026706059e-05,6.76963372295196e-05,7.99930351782832e-05,9.33875993454855e-05,0.000105882255951146,0.0001174640577679,0.000128192806820285,0.000138124867280045,0.000147315115827748,5.67215286531619e-07,5.70134727715096e-07,5.72995974147458e-07,5.75323018859976e-07,5.78043481865636e-07,5.82026583760515e-07,5.88297334602127e-07,5.96771089659769e-07,6.04728368491579e-07,6.12104291603296e-07,6.18936944185974e-07,6.25262222018492e-07,6.31115073564214e-07
"14",0.999973753346472,0.999973753342802,0.999973753339105,0.999973753335471,0.999973753331928,0.99997375332852,0.999973753325296,0.99997375332231,0.999973753319551,0.99997375331701,0.999973753314682,0.999973753312547,0.999973753310586,5.90111939740814e-05,4.14442568649341e-05,2.90573854143917e-05,2.02132918345022e-05,1.42212723070199e-05,1.01911152949723e-05,7.26515909104542e-06,5.56638017517825e-06,4.61032543769325e-06,3.86162001601458e-06,3.13365029073948e-06,2.54167897701819e-06,2.0631374947732e-06,0.000180601084075345,0.000185071481385464,0.000184259378896042,0.000180133220142789,0.000173481400472986,0.000165347054835347,0.00015658238542294,0.000145456153505315,0.000133503270410036,0.000122407249198787,0.0001125587019582,0.000103375638778808,9.48731026213769e-05,1.81466427262232e-05,3.12391206484031e-05,4.44340009416876e-05,5.74002305658949e-05,7.00401482909061e-05,8.22008781340011e-05,9.38879013419454e-05,0.00010670921244625,0.000119614539432152,0.000131455948722654,0.000142029476083694,0.000151801755200335,0.00016078030198862,5.68326336950373e-07,5.72391883026629e-07,5.76489227633349e-07,5.80515570414744e-07,5.84440585084738e-07,5.88216799777776e-07,5.91822432356409e-07,5.9552514787124e-07,5.99138753678691e-07,6.02458636714507e-07,6.05450570055476e-07,6.08208081828526e-07,6.10740893503163e-07
"15",0.999973753347544,0.999973753344987,0.999973753342392,0.99997375333982,0.999973753337289,0.999973753334828,0.999973753332469,0.999973753329758,0.999973753326718,0.999973753323818,0.999973753321254,0.999973753318938,0.999973753316784,6.03601791866352e-05,4.33582929311523e-05,3.10970767672355e-05,2.21320983327225e-05,1.5886105991843e-05,1.16076464887051e-05,8.46877689534185e-06,6.5638788265115e-06,5.70073803423516e-06,5.11872242800015e-06,4.46933784538302e-06,3.84042714624128e-06,3.32943150216793e-06,0.000180927336987172,0.000186539642932713,0.000187238993921471,0.00018474666831107,0.000179721130633822,0.000173037805440645,0.000165667926324163,0.000155567113742572,0.000143026713847616,0.000130833641806207,0.000120178134378715,0.000110591873315315,0.000101608541976013,1.64713263667275e-05,2.78567455635203e-05,3.9414386682313e-05,5.08675048716266e-05,6.21349169055531e-05,7.30926967812165e-05,8.35976006337233e-05,9.5589415939082e-05,0.000108969157155795,0.000121720288534934,0.000133005133752704,0.00014320262376868,0.000152680205256933,5.68403499711484e-07,5.72567169740826e-07,5.76793821663291e-07,5.80982249346375e-07,5.85102763925857e-07,5.89110045420532e-07,5.92957261907205e-07,6.0685531790435e-07,6.3065782870937e-07,6.54616997054304e-07,6.7466635360463e-07,6.92350416492397e-07,7.09098064997601e-07
"16",0.999973753347969,0.999973753345902,0.999973753343898,0.999973753342018,0.999973753340281,0.999973753339179,0.999973753337212,0.999973753331412,0.999973753324264,0.99997375331774,0.999973753311531,0.999973753305624,0.999973753300004,5.00997344729512e-05,2.99156722222249e-05,1.78256164902396e-05,1.05513020484223e-05,6.4508261796628e-06,3.80486455828313e-06,2.27057634386811e-06,1.74514526425057e-06,1.5424836153552e-06,1.32181625689501e-06,1.13281880758323e-06,9.70941555714118e-07,8.3216084185167e-07,0.000181172638411117,0.000179873471443302,0.000171141356670931,0.000158887385963996,0.000144938014791312,0.000130661709602488,0.000118187717492119,0.000110995678047971,0.000106030208005075,0.000100916457041017,9.60288249320218e-05,9.13603765514896e-05,8.69040641397029e-05,2.64839915107716e-05,4.79605888857139e-05,6.87763316143959e-05,8.82985884081212e-05,0.000106342863486368,0.000123261268474984,0.000137263623471023,0.000144965633614562,0.000150114966961289,0.000155432193314085,0.000160492461714272,0.000165307219986373,0.000169887503868145,5.70881220311182e-07,5.77515131593438e-07,5.83944911326491e-07,5.89975145880784e-07,5.95548846310694e-07,5.99411769982847e-07,6.05339065977707e-07,6.20805245428764e-07,6.39610739210236e-07,6.56809232721238e-07,6.73176599365085e-07,6.88749866968454e-07,7.03564730469191e-07
"17",0.999973753346536,0.99997375334289,0.99997375333921,0.999973753335851,0.999973753332331,0.999973753328112,0.9999737533225,0.99997375331485,0.999973753307049,0.999973753299484,0.999973753292153,0.999973753285052,0.999973753278178,6.23010227391144e-05,4.618896276988e-05,3.44815007207156e-05,2.66665087086245e-05,1.98132001247329e-05,1.29532693209825e-05,7.45540039375491e-06,5.67943368027575e-06,4.77504337606875e-06,4.01579572196609e-06,3.37862639498931e-06,2.84265209953251e-06,2.39085986984434e-06,0.000181820128666026,0.000189454658039689,0.000192413162274995,0.000191265391667018,0.000189302634369889,0.000187808924684959,0.000185706238393565,0.000180839599250115,0.000175421909415274,0.000170050253496764,0.000164745666828133,0.000159526712762663,0.000154407367846461,1.36372259663979e-05,2.21100688107564e-05,3.08544110067564e-05,3.98135509280841e-05,4.86254695490591e-05,5.69728089795356e-05,6.4562870289979e-05,7.11889296964263e-05,7.74938671844687e-05,8.3608146491337e-05,8.95337911047489e-05,9.52731146763837e-05,0.000100829145392476,5.68869676829719e-07,5.73561074196426e-07,5.78180372200919e-07,5.81806429297384e-07,5.85957210135988e-07,5.92262487451543e-07,6.02762007160899e-07,6.19316108139236e-07,6.36466559784046e-07,6.53098390281047e-07,6.69217103844725e-07,6.84828993982561e-07,6.99942297851813e-07
"18",0.99997375334104,0.999973753331726,0.999973753322299,0.999973753312946,0.999973753303778,0.999973753294895,0.999973753285989,0.999973753277665,0.999973753270565,0.99997375326455,0.999973753259102,0.999973753254293,0.999973753250084,6.24282894580931e-05,4.63777406160297e-05,3.44439060867945e-05,2.55610053019906e-05,1.9010710702301e-05,1.41443956436651e-05,1.10977937942934e-05,9.30722319107881e-06,7.83524273816615e-06,6.4259426642724e-06,5.31314676123466e-06,4.41022668105193e-06,3.66080534657233e-06,0.000178598346025198,0.00018308816575996,0.000183321815650938,0.000180595365330028,0.000175766361914531,0.000169603256635335,0.000155395682500041,0.000135521084859307,0.000117906834315474,0.000104167018246537,9.14872522981627e-05,8.01272180369227e-05,7.01393425083134e-05,1.6730230767209e-05,2.82847757184159e-05,3.99787016019288e-05,5.15818425422861e-05,6.29550534539239e-05,7.39785711488484e-05,9.12186377850167e-05,0.000112863296170301,0.000131931230947007,0.000147066195747537,0.000160845846248207,0.000173097285847986,0.000183824500540343,5.70386294379531e-07,5.76579764411077e-07,5.82847945444298e-07,5.89067463909921e-07,5.951637352249e-07,6.01075261255518e-07,6.15193516108006e-07,6.35711698743809e-07,6.54015018762683e-07,6.68172375913884e-07,6.810891750389e-07,6.92608724734462e-07,7.02695105337914e-07
"19",0.999973753346976,0.999973753343737,0.999973753340444,0.999973753337203,0.999973753334056,0.999973753331099,0.999973753328237,0.999973753325043,0.999973753321728,0.999973753318666,0.999973753315798,0.99997375331311,0.999973753310591,5.05756624164938e-05,3.04815738811611e-05,1.83246138732548e-05,1.0924411395718e-05,6.75306453279329e-06,4.05554003680321e-06,2.3863735230519e-06,1.78709368511533e-06,1.6852583218653e-06,1.53451504055757e-06,1.39726061195329e-06,1.27228850993943e-06,1.1584912800774e-06,0.000190146311342594,0.000197930873602384,0.000197577352181658,0.000192661699334383,0.000184875858519637,0.000176192863417959,0.000167021715646988,0.000157086842419135,0.000147110617557623,0.00013785149365189,0.000129171335840203,0.000121034287002154,0.000113406589860553,1.70360640850101e-05,2.93404471504101e-05,4.1845701405102e-05,5.41564108753454e-05,6.61086025582425e-05,7.74850106937327e-05,8.8320654965891e-05,9.88433634416301e-05,0.000108906148802466,0.000118302326495411,0.00012710691114628,0.000135356912481323,0.000143087144510887,5.69208764092522e-07,5.74355213952814e-07,5.79585680500377e-07,5.84734776452322e-07,5.89733918212595e-07,5.93848337040283e-07,5.9852121107317e-07,6.09968995632033e-07,6.25247174970157e-07,6.38939730346156e-07,6.51770188308357e-07,6.63792481183572e-07,6.75057341597355e-07
"20",0.999973753344061,0.999973753337869,0.999973753331962,0.999973753327319,0.999973753320297,0.999973753310339,0.999973753300847,0.999973753297697,0.999973753296596,0.999973753295544,0.99997375329454,0.999973753293583,0.999973753292672,6.29177569664058e-05,4.71073942961938e-05,3.52042110616115e-05,2.60759167460535e-05,1.96523517818983e-05,1.55926599130301e-05,1.31216075927786e-05,1.11492160700772e-05,9.40750780879775e-06,7.93960148383199e-06,6.70444430963952e-06,5.66332798166514e-06,4.78246011127524e-06,0.000179254181315802,0.000184652931644843,0.000185979313645352,0.000184603341054689,0.000180577551647063,0.000174337820521786,0.000166893544755286,0.000159628048084049,0.000152617640042917,0.000145722356778377,0.000138974984703311,0.000132406207540228,0.000126040886047371,1.55850513090754e-05,2.59905819900384e-05,3.65611843665943e-05,4.70592289880844e-05,5.75025232124506e-05,6.77961369035013e-05,7.77058671725813e-05,8.69382328565982e-05,9.56850154206274e-05,0.00010404310829252,0.000112020772807219,0.000119626028656409,0.000126867802027341,5.70259932671274e-07,5.76347784684493e-07,5.82552548452833e-07,5.88779476784271e-07,5.94846645799356e-07,6.00665907420613e-07,6.0627321659623e-07,6.11798876614596e-07,6.17133715795646e-07,6.22231485290364e-07,6.27097223853629e-07,6.31735822857225e-07,6.36152726562871e-07
