"","V1","V2","V3","V4","V5","V6","V7","V8","V9","V10","V11","V12","V13"
"97",2.44797159648841,2.44797159648841,2.44797159648841,2.44797159648841,2.44797159648841,2.44797159648841,12.2138977172684,12.2138977172684,12.2138977172684,12.2138977172684,12.2138977172684,12.2138977172684,12.2138977172684
"98",4.09004786372954,4.09004786372954,4.09004786372954,4.09004786372954,4.09004786372954,4.09004786372954,7.56103857062651,7.56103857062651,7.56103857062651,7.56103857062651,7.56103857062651,7.56103857062651,7.56103857062651
"99",2.38369999993844,2.38369999993844,2.38369999993844,2.38369999993844,2.38369999993844,2.38369999993844,3.86899430374152,3.86899430374152,3.86899430374152,3.86899430374152,3.86899430374152,3.86899430374152,3.86899430374152
"100",4.62964187288328,4.62964187288328,4.62964187288328,4.62964187288328,4.62964187288328,4.62964187288328,5.08869249482113,5.08869249482113,5.08869249482113,5.08869249482113,5.08869249482113,5.08869249482113,5.08869249482113
"101",2.94820117075538,2.94820117075538,2.94820117075538,2.94820117075538,2.94820117075538,2.94820117075538,19.4567807852963,19.4567807852963,19.4567807852963,19.4567807852963,19.4567807852963,19.4567807852963,19.4567807852963
"102",2.39557735501544,2.39557735501544,2.39557735501544,2.39557735501544,2.39557735501544,2.39557735501544,69.5584521875964,69.5584521875964,69.5584521875964,69.5584521875964,69.5584521875964,69.5584521875964,69.5584521875964
"103",1.65739243273273,1.65739243273273,1.65739243273273,1.65739243273273,1.65739243273273,1.65739243273273,3.13975959538597,3.13975959538597,3.13975959538597,3.13975959538597,3.13975959538597,3.13975959538597,3.13975959538597
"104",2.41825288682542,2.41825288682542,2.41825288682542,2.41825288682542,2.41825288682542,2.41825288682542,8.31504599802612,8.31504599802612,8.31504599802612,8.31504599802612,8.31504599802612,8.31504599802612,8.31504599802612
"105",2.55513121471823,2.55513121471823,2.55513121471823,2.55513121471823,2.55513121471823,2.55513121471823,7.44729711176648,7.44729711176648,7.44729711176648,7.44729711176648,7.44729711176648,7.44729711176648,7.44729711176648
"106",2.30724827959026,2.30724827959026,2.30724827959026,2.30724827959026,2.30724827959026,2.30724827959026,8.30051054729421,8.30051054729421,8.30051054729421,8.30051054729421,8.30051054729421,8.30051054729421,8.30051054729421
"107",2.90647305293452,2.90647305293452,2.90647305293452,2.90647305293452,2.90647305293452,2.90647305293452,7.65574572104851,7.65574572104851,7.65574572104851,7.65574572104851,7.65574572104851,7.65574572104851,7.65574572104851
"108",1.9606024015307,1.9606024015307,1.9606024015307,1.9606024015307,1.9606024015307,1.9606024015307,8.82816999386691,8.82816999386691,8.82816999386691,8.82816999386691,8.82816999386691,8.82816999386691,8.82816999386691
"109",1.80935516565785,1.80935516565785,1.80935516565785,1.80935516565785,1.80935516565785,1.80935516565785,4.04097422597469,4.04097422597469,4.04097422597469,4.04097422597469,4.04097422597469,4.04097422597469,4.04097422597469
"110",3.4123233903867,3.4123233903867,3.4123233903867,3.4123233903867,3.4123233903867,3.4123233903867,18.5229759038735,18.5229759038735,18.5229759038735,18.5229759038735,18.5229759038735,18.5229759038735,18.5229759038735
"111",3.28967424785236,3.28967424785236,3.28967424785236,3.28967424785236,3.28967424785236,3.28967424785236,3.78305434907124,3.78305434907124,3.78305434907124,3.78305434907124,3.78305434907124,3.78305434907124,3.78305434907124
"112",2.3542574716505,2.3542574716505,2.3542574716505,2.3542574716505,2.3542574716505,2.3542574716505,4.51326907714651,4.51326907714651,4.51326907714651,4.51326907714651,4.51326907714651,4.51326907714651,4.51326907714651
"113",2.95859784671226,2.95859784671226,2.95859784671226,2.95859784671226,2.95859784671226,2.95859784671226,7.65857576676493,7.65857576676493,7.65857576676493,7.65857576676493,7.65857576676493,7.65857576676493,7.65857576676493
"114",2.91703147899557,2.91703147899557,2.91703147899557,2.91703147899557,2.91703147899557,2.91703147899557,11.5386570714143,11.5386570714143,11.5386570714143,11.5386570714143,11.5386570714143,11.5386570714143,11.5386570714143
"115",3.20996198482505,3.20996198482505,3.20996198482505,3.20996198482505,3.20996198482505,3.20996198482505,5.76441357140206,5.76441357140206,5.76441357140206,5.76441357140206,5.76441357140206,5.76441357140206,5.76441357140206
"116",3.17204868530145,3.17204868530145,3.17204868530145,3.17204868530145,3.17204868530145,3.17204868530145,12.3618824702554,12.3618824702554,12.3618824702554,12.3618824702554,12.3618824702554,12.3618824702554,12.3618824702554
"117",2.76814626937365,2.76814626937365,2.76814626937365,2.76814626937365,2.76814626937365,2.76814626937365,7.85328467739501,7.85328467739501,7.85328467739501,7.85328467739501,7.85328467739501,7.85328467739501,7.85328467739501
"118",3.08861723209585,3.08861723209585,3.08861723209585,3.08861723209585,3.08861723209585,3.08861723209585,4.02964942360252,4.02964942360252,4.02964942360252,4.02964942360252,4.02964942360252,4.02964942360252,4.02964942360252
"119",2.527580551772,2.527580551772,2.527580551772,2.527580551772,2.527580551772,2.527580551772,9.2019500057752,9.2019500057752,9.2019500057752,9.2019500057752,9.2019500057752,9.2019500057752,9.2019500057752
"120",2.6046017755775,2.6046017755775,2.6046017755775,2.6046017755775,2.6046017755775,2.6046017755775,10.8769883331832,10.8769883331832,10.8769883331832,10.8769883331832,10.8769883331832,10.8769883331832,10.8769883331832
"121",4.49571767751081,4.49571767751081,4.49571767751081,4.49571767751081,4.49571767751081,4.49571767751081,7.59984073335332,7.59984073335332,7.59984073335332,7.59984073335332,7.59984073335332,7.59984073335332,7.59984073335332
"122",2.47658980773984,2.47658980773984,2.47658980773984,2.47658980773984,2.47658980773984,2.47658980773984,9.30106203261285,9.30106203261285,9.30106203261285,9.30106203261285,9.30106203261285,9.30106203261285,9.30106203261285
"123",1.77038589821445,1.77038589821445,1.77038589821445,1.77038589821445,1.77038589821445,1.77038589821445,3.69387163922045,3.69387163922045,3.69387163922045,3.69387163922045,3.69387163922045,3.69387163922045,3.69387163922045
"124",2.47739924270766,2.47739924270766,2.47739924270766,2.47739924270766,2.47739924270766,2.47739924270766,4.10178484487722,4.10178484487722,4.10178484487722,4.10178484487722,4.10178484487722,4.10178484487722,4.10178484487722
"125",3.49388516014399,3.49388516014399,3.49388516014399,3.49388516014399,3.49388516014399,3.49388516014399,3.94604732107858,3.94604732107858,3.94604732107858,3.94604732107858,3.94604732107858,3.94604732107858,3.94604732107858
"126",2.64522131836568,2.64522131836568,2.64522131836568,2.64522131836568,2.64522131836568,2.64522131836568,4.61655324220349,4.61655324220349,4.61655324220349,4.61655324220349,4.61655324220349,4.61655324220349,4.61655324220349
"127",2.0923838548652,2.0923838548652,2.0923838548652,2.0923838548652,2.0923838548652,2.0923838548652,8.23970934779528,8.23970934779528,8.23970934779528,8.23970934779528,8.23970934779528,8.23970934779528,8.23970934779528
"128",3.18825853995974,3.18825853995974,3.18825853995974,3.18825853995974,3.18825853995974,3.18825853995974,11.1304095692497,11.1304095692497,11.1304095692497,11.1304095692497,11.1304095692497,11.1304095692497,11.1304095692497
"129",2.65927086781553,2.65927086781553,2.65927086781553,2.65927086781553,2.65927086781553,2.65927086781553,5.00310999908848,5.00310999908848,5.00310999908848,5.00310999908848,5.00310999908848,5.00310999908848,5.00310999908848
"130",2.4910863053472,2.4910863053472,2.4910863053472,2.4910863053472,2.4910863053472,2.4910863053472,12.6494934040892,12.6494934040892,12.6494934040892,12.6494934040892,12.6494934040892,12.6494934040892,12.6494934040892
