iso_alpha_3,date,confirmed,tests,ratio
SWE,2020-08-09,73,7674,0.009512640083398489
SWE,2020-08-10,196,8069,0.024290494485066302
SWE,2020-08-11,417,8069,0.05167926632792168
SWE,2020-08-12,443,8069,0.05490147478002231
SWE,2020-08-13,363,8069,0.04498698723509729
SWE,2020-08-14,344,8069,0.04263229644317759
SWE,2020-08-15,226,8069,0.028008427314413185
SWE,2020-08-16,63,8069,0.007807658941628454
SWE,2020-08-17,174,9363,0.018583787247677026
SWE,2020-08-18,314,9363,0.03353625974580797
SWE,2020-08-19,351,9363,0.037487984620314004
SWE,2020-08-20,333,9363,0.03556552387055431
SWE,2020-08-21,298,9363,0.031827405746021574
SWE,2020-08-22,160,9363,0.017088539997863934
SWE,2020-08-23,57,9363,0.006087792374239026
SWE,2020-08-24,174,12151,0.014319809069212411
SWE,2020-08-25,222,12151,0.018270101226236523
SWE,2020-08-26,244,12151,0.02008065179820591
SWE,2020-08-27,202,12151,0.01662414616080981
SWE,2020-08-28,179,12151,0.014731297835569089
SWE,2020-08-29,131,12151,0.010781005678544975
SWE,2020-08-30,48,12151,0.0039502921570241135
SWE,2020-08-31,162,18031,0.00898452664854972
SWE,2020-09-01,171,18031,0.009483667017913594
SWE,2020-09-02,213,18031,0.01181298874161167
SWE,2020-09-03,286,18031,0.015861571737563085
SWE,2020-09-04,262,18031,0.014530530752592757
SWE,2020-09-05,171,18031,0.009483667017913594
SWE,2020-09-06,67,18031,0.0037158227497088346
SWE,2020-09-07,185,20381,0.00907708159560375
SWE,2020-09-08,236,20381,0.011579412197635051
SWE,2020-09-09,314,20381,0.015406506059565282
SWE,2020-09-10,254,20381,0.012462587704234336
SWE,2020-09-11,291,20381,0.014278004023355086
SWE,2020-09-12,206,20381,0.010107453019969579
SWE,2020-09-13,106,20381,0.005200922427751337
SWE,2020-09-14,220,19924,0.011041959445894398
SWE,2020-09-15,292,19924,0.01465569162818711
SWE,2020-09-16,330,19924,0.0165629391688416
SWE,2020-09-17,389,19924,0.01952419192933146
SWE,2020-09-18,437,19924,0.0219333467175266
SWE,2020-09-19,279,19924,0.01400321220638426
SWE,2020-09-20,133,19924,0.0066753663922907045
SWE,2020-09-21,266,18407,0.01445102406693106
SWE,2020-09-22,438,18407,0.023795295268104526
SWE,2020-09-23,553,18407,0.030042918454935622
SWE,2020-09-24,540,18407,0.029336665399032978
SWE,2020-09-25,630,18407,0.03422610963220514
SWE,2020-09-26,325,18407,0.017656326397566143
SWE,2020-09-27,167,18407,0.00907263541044168
SWE,2020-09-28,378,18273,0.020686258414053523
SWE,2020-09-29,613,18273,0.03354676298363706
SWE,2020-09-30,689,18273,0.037705904886991735
SWE,2020-10-01,633,18273,0.03464127401083566
SWE,2020-10-02,712,18273,0.038964592568270125
SWE,2020-10-03,461,18273,0.025228479176927707
SWE,2020-10-04,156,18273,0.008537186012149072
SWE,2020-10-05,374,19586,0.019095272133156337
SWE,2020-10-06,786,19586,0.04013070560604513
SWE,2020-10-07,831,19586,0.04242826508730726
SWE,2020-10-08,834,19586,0.0425814357193914
SWE,2020-10-09,783,19586,0.03997753497396099
SWE,2020-10-10,509,19586,0.025987950576942715
SWE,2020-10-11,161,19586,0.008220157255182273
SWE,2020-10-12,637,21181,0.030074123034795334
SWE,2020-10-13,916,21181,0.04324630565129125
SWE,2020-10-14,968,21181,0.04570133610311128
SWE,2020-10-15,902,21181,0.042585335914262785
SWE,2020-10-16,1179,21181,0.05566309428261178
SWE,2020-10-17,697,21181,0.03290685047920306
SWE,2020-10-18,321,21181,0.015155091827581324
SWE,2020-10-19,771,23534,0.03276111158324127
SWE,2020-10-20,1289,23534,0.05477181949519844
SWE,2020-10-21,1571,23534,0.06675448287583921
SWE,2020-10-22,1666,23534,0.07079119571683522
SWE,2020-10-23,1867,23534,0.07933203025410045
SWE,2020-10-24,1477,23534,0.06276026174895895
SWE,2020-10-25,514,23534,0.02184074105549418
SWE,2020-10-26,1069,27043,0.03952963798395148
SWE,2020-10-27,2414,27043,0.08926524424065377
SWE,2020-10-28,3389,27043,0.12531893650852347
SWE,2020-10-29,3262,27043,0.12062271197722146
SWE,2020-10-30,4056,27043,0.14998335983433791
SWE,2020-10-31,2987,27043,0.11045372185038642
SWE,2020-11-01,1297,27043,0.04796065525274563
SWE,2020-11-02,1569,32574,0.048167249953951004
SWE,2020-11-03,3608,32574,0.1107631853625591
SWE,2020-11-04,4482,32574,0.13759440044207036
SWE,2020-11-05,4744,32574,0.14563762509977282
SWE,2020-11-06,4454,32574,0.13673481918094185
SWE,2020-11-07,4451,32574,0.1366427211886781
SWE,2020-11-08,2097,32574,0.06437649659237428
SWE,2020-11-09,3725,36327,0.10254080986593994
SWE,2020-11-10,4497,36327,0.12379222066231728
SWE,2020-11-11,5709,36327,0.15715583450326204
SWE,2020-11-12,5564,36327,0.15316431304539324
SWE,2020-11-13,6730,36327,0.18526165111349685
SWE,2020-11-14,3513,36327,0.09670493021719383
SWE,2020-11-15,1581,36327,0.04352134775786605
SWE,2020-11-16,2544,37244,0.06830630437117388
SWE,2020-11-17,4458,37244,0.11969713242401461
SWE,2020-11-18,4961,37244,0.13320266351627108
SWE,2020-11-19,7609,37244,0.20430136397809043
SWE,2020-11-20,5458,37244,0.14654709483406722
SWE,2020-11-21,4492,37244,0.12061003114595639
SWE,2020-11-22,2422,37244,0.06503060895714746
SWE,2020-11-23,3877,39387,0.09843349328458628
SWE,2020-11-24,5674,39387,0.14405768400741362
SWE,2020-11-25,6066,39387,0.15401020641328356
SWE,2020-11-26,6903,39387,0.17526087287683753
SWE,2020-11-27,6462,39387,0.16406428517023383
SWE,2020-11-28,3825,39387,0.09711326072054231
SWE,2020-11-29,2753,39387,0.06989615863102039
SWE,2020-11-30,3480,37318,0.09325258588348787
SWE,2020-12-01,5819,37318,0.15593011415402755
SWE,2020-12-02,6547,37318,0.1754381263733319
SWE,2020-12-03,6986,37318,0.18720188648909372
SWE,2020-12-04,7338,37318,0.19663433195776836
SWE,2020-12-05,4864,37318,0.1303392464762313
SWE,2020-12-06,1803,37318,0.048314486306876035
SWE,2020-12-07,3782,38706,0.09771094920684131
SWE,2020-12-08,7446,38706,0.1923732754611688
SWE,2020-12-09,8398,38706,0.21696894538314473
SWE,2020-12-10,6693,38706,0.17291892729809333
SWE,2020-12-11,7717,38706,0.19937477393685735
SWE,2020-12-12,6538,38706,0.1689143801994523
SWE,2020-12-13,3057,38706,0.07898000310029453
SWE,2020-12-14,3534,42778,0.08261255785684231
SWE,2020-12-15,7001,42778,0.16365889008368786
SWE,2020-12-16,8824,42778,0.206274253120763
SWE,2020-12-17,9640,42778,0.22534947870400673
SWE,2020-12-18,7917,42778,0.18507176586095656
SWE,2020-12-19,5509,42778,0.12878114918883538
SWE,2020-12-20,3752,42778,0.08770863527981673
SWE,2020-12-21,5160,33159,0.1556138604903646
SWE,2020-12-22,6595,33159,0.19889019572363462
SWE,2020-12-23,11376,33159,0.34307427847643174
SWE,2020-12-24,5036,33159,0.15187430260261167
SWE,2020-12-25,2793,33159,0.08423052564914503
SWE,2020-12-26,2966,33159,0.08944781205705842
SWE,2020-12-27,3208,33159,0.09674598148315691
SWE,2020-12-28,7091,28384,0.2498238444193912
SWE,2020-12-29,8872,28384,0.3125704622322435
SWE,2020-12-30,10459,28384,0.36848224351747466
SWE,2020-12-31,7000,28384,0.24661781285231116
SWE,2021-01-01,2618,28384,0.09223506200676437
SWE,2021-01-02,2531,28384,0.08916995490417136
SWE,2021-01-03,2755,28384,0.09706172491544532
SWE,2021-01-04,6984,29633,0.23568319103701954
SWE,2021-01-05,7546,29633,0.2546485337292883
SWE,2021-01-06,5029,29633,0.16970944555056863
SWE,2021-01-07,7151,29633,0.24131879998650155
SWE,2021-01-08,5697,29633,0.1922518813484966
SWE,2021-01-09,4736,29633,0.15982182026794453
SWE,2021-01-10,2318,29633,0.07822360206526507
SWE,2021-01-11,4648,28692,0.16199637529624983
SWE,2021-01-12,5341,28692,0.18614944932385333
SWE,2021-01-13,6597,28692,0.22992471769134254
SWE,2021-01-14,4747,28692,0.16544681444305032
SWE,2021-01-15,4207,28692,0.14662623727868396
SWE,2021-01-16,2162,28692,0.075352014498815
SWE,2021-01-17,1250,28692,0.04356615084344068
SWE,2021-01-18,2116,27598,0.07667222262482788
SWE,2021-01-19,4733,27598,0.1714979346329444
SWE,2021-01-20,4950,27598,0.17936082324806146
SWE,2021-01-21,4202,27598,0.15225740995724327
SWE,2021-01-22,3724,27598,0.13493731429813755
SWE,2021-01-23,2368,27598,0.08580331908109283
SWE,2021-01-24,1148,27598,0.041597217189651425
SWE,2021-01-25,1885,27628,0.06822788475459679
SWE,2021-01-26,4190,27628,0.1516577385261329
SWE,2021-01-27,4108,27628,0.14868973505139713
SWE,2021-01-28,2373,27628,0.08589112494570725
SWE,2021-01-29,4254,27628,0.15397422904299984
SWE,2021-01-30,2695,27628,0.09754596785869409
SWE,2021-01-31,1164,27628,0.04213117127551759
SWE,2021-02-01,1552,28221,0.05499450763615747
SWE,2021-02-02,4317,28221,0.1529711916657808
SWE,2021-02-03,3738,28221,0.13245455511852874
SWE,2021-02-04,3399,28221,0.12044222387583714
SWE,2021-02-05,3260,28221,0.11551681372027922
SWE,2021-02-06,2336,28221,0.08277523829772156
SWE,2021-02-07,1014,28221,0.03593068991176783
SWE,2021-02-08,1505,29908,0.05032098435201284
SWE,2021-02-09,4070,29908,0.13608399090544335
SWE,2021-02-10,4354,29908,0.1455797779858232
SWE,2021-02-11,3809,29908,0.1273572288350943
SWE,2021-02-12,3570,29908,0.11936605590477464
SWE,2021-02-13,2771,29908,0.09265079577370604
SWE,2021-02-14,1211,29908,0.040490838571619635
SWE,2021-02-15,1903,29908,0.06362846061254514
SWE,2021-02-16,4207,29908,0.1406647050956266
SWE,2021-02-17,4969,29908,0.1661428380366457
SWE,2021-02-18,4136,29908,0.13829075832553164
SWE,2021-02-19,4028,29908,0.1346796843653872
SWE,2021-02-20,2781,29908,0.09298515447371941
SWE,2021-02-21,1599,29908,0.05346395613213856
SWE,2021-02-22,2546,29908,0.08512772502340511
SWE,2021-02-23,5412,29908,0.1809549284472382
SWE,2021-02-24,4979,29908,0.1664771967366591
SWE,2021-02-25,4834,29908,0.16162899558646515
SWE,2021-02-26,4585,29908,0.15330346395613215
SWE,2021-02-27,3108,29908,0.10391868396415675
SWE,2021-02-28,1243,29908,0.04156078641166243
SWE,2021-03-01,2831,29908,0.09465694797378628
SWE,2021-03-02,6199,29908,0.20726895813829077
SWE,2021-03-03,4885,29908,0.16333422495653338
SWE,2021-03-04,4886,29908,0.1633676608265347
SWE,2021-03-05,4074,29908,0.1362177343854487
SWE,2021-03-06,3459,29908,0.11565467433462619
SWE,2021-03-07,1452,29908,0.048548883241941954
SWE,2021-03-08,1997,29908,0.06677143239267086
SWE,2021-03-09,5932,29908,0.19834158084793366
SWE,2021-03-10,5339,29908,0.17851410993714056
SWE,2021-03-11,5252,29908,0.1756051892470242
SWE,2021-03-12,0,29908,3.343587000133743e-05
SWE,2021-03-13,0,29908,3.343587000133743e-05
SWE,2021-03-14,0,29908,3.343587000133743e-05
