,date,week,region,tests,confirmed,deaths,recovered
1734,2020-07-29,30,CZ051,,9.0,,
1735,2020-07-29,30,CZ052,,7.0,,
1736,2020-07-29,30,CZ053,,9.0,,4.0
1737,2020-07-29,30,CZ063,,3.0,1.0,12.0
1738,2020-07-29,30,CZ064,,33.0,,11.0
1739,2020-07-29,30,CZ071,,19.0,,3.0
1740,2020-07-29,30,CZ072,,8.0,,5.0
1741,2020-07-29,30,CZ080,,32.0,1.0,42.0
1742,2020-07-30,30,CZ010,,45.0,2.0,19.0
1743,2020-07-30,30,CZ020,,36.0,,13.0
1744,2020-07-30,30,CZ031,,27.0,,
1745,2020-07-30,30,CZ032,,2.0,,2.0
1746,2020-07-30,30,CZ041,,1.0,,
1747,2020-07-30,30,CZ042,,5.0,,1.0
1748,2020-07-30,30,CZ051,,8.0,,2.0
1749,2020-07-30,30,CZ052,,13.0,,
1750,2020-07-30,30,CZ053,,11.0,,2.0
1751,2020-07-30,30,CZ063,,12.0,,11.0
1752,2020-07-30,30,CZ064,,39.0,,18.0
1753,2020-07-30,30,CZ071,,16.0,,2.0
1754,2020-07-30,30,CZ072,,7.0,,8.0
1755,2020-07-30,30,CZ080,,27.0,,66.0
1756,2020-07-31,30,CZ010,,53.0,,18.0
1757,2020-07-31,30,CZ020,,24.0,,23.0
1758,2020-07-31,30,CZ031,,18.0,,4.0
1759,2020-07-31,30,CZ032,,6.0,,1.0
1760,2020-07-31,30,CZ041,,4.0,,
1761,2020-07-31,30,CZ042,,8.0,,4.0
1762,2020-07-31,30,CZ051,,9.0,,15.0
1763,2020-07-31,30,CZ052,,6.0,,8.0
1764,2020-07-31,30,CZ053,,8.0,,4.0
1765,2020-07-31,30,CZ063,,11.0,,8.0
1766,2020-07-31,30,CZ064,,17.0,,16.0
1767,2020-07-31,30,CZ071,,6.0,1.0,4.0
1768,2020-07-31,30,CZ072,,9.0,,21.0
1769,2020-07-31,30,CZ080,,36.0,1.0,61.0
1770,2020-08-01,30,CZ010,1281.0,35.0,,16.0
1771,2020-08-01,30,CZ020,671.0,17.0,,7.0
1772,2020-08-01,30,CZ031,181.0,6.0,,
1773,2020-08-01,30,CZ032,143.0,4.0,,1.0
1774,2020-08-01,30,CZ041,51.0,2.0,,
1775,2020-08-01,30,CZ042,302.0,3.0,,1.0
1776,2020-08-01,30,CZ051,81.0,1.0,,
1777,2020-08-01,30,CZ052,51.0,,,
1778,2020-08-01,30,CZ053,116.0,,,
1779,2020-08-01,30,CZ063,82.0,,,1.0
1780,2020-08-01,30,CZ064,167.0,9.0,,3.0
1781,2020-08-01,30,CZ071,76.0,5.0,,
1782,2020-08-01,30,CZ072,161.0,6.0,,1.0
1783,2020-08-01,30,CZ080,822.0,27.0,2.0,41.0
1784,2020-08-02,30,CZ010,915.0,26.0,,22.0
1785,2020-08-02,30,CZ020,460.0,13.0,,6.0
1786,2020-08-02,30,CZ031,57.0,1.0,,
1787,2020-08-02,30,CZ032,21.0,1.0,,2.0
1788,2020-08-02,30,CZ041,20.0,,,
1789,2020-08-02,30,CZ042,83.0,,,
1790,2020-08-02,30,CZ051,55.0,3.0,,3.0
1791,2020-08-02,30,CZ052,45.0,2.0,,
1792,2020-08-02,30,CZ053,34.0,1.0,,1.0
1793,2020-08-02,30,CZ063,76.0,5.0,1.0,5.0
1794,2020-08-02,30,CZ064,56.0,11.0,1.0,
1795,2020-08-02,30,CZ071,66.0,5.0,,1.0
1796,2020-08-02,30,CZ072,71.0,8.0,,
1797,2020-08-02,30,CZ080,622.0,23.0,,49.0
1798,2020-08-03,31,CZ010,1500.0,41.0,1.0,46.0
1799,2020-08-03,31,CZ020,954.0,24.0,1.0,28.0
1800,2020-08-03,31,CZ031,204.0,2.0,,15.0
1801,2020-08-03,31,CZ032,153.0,9.0,,4.0
1802,2020-08-03,31,CZ041,82.0,4.0,,2.0
1803,2020-08-03,31,CZ042,230.0,8.0,,8.0
1804,2020-08-03,31,CZ051,382.0,7.0,,11.0
1805,2020-08-03,31,CZ052,320.0,9.0,,4.0
1806,2020-08-03,31,CZ053,381.0,12.0,,2.0
1807,2020-08-03,31,CZ063,187.0,4.0,,6.0
1808,2020-08-03,31,CZ064,382.0,5.0,,14.0
1809,2020-08-03,31,CZ071,193.0,18.0,,7.0
1810,2020-08-03,31,CZ072,234.0,4.0,,10.0
1811,2020-08-03,31,CZ080,1601.0,44.0,,59.0
1812,2020-08-04,31,CZ010,1825.0,78.0,,54.0
1813,2020-08-04,31,CZ020,1040.0,19.0,,27.0
1814,2020-08-04,31,CZ031,498.0,4.0,,1.0
1815,2020-08-04,31,CZ032,215.0,6.0,,5.0
1816,2020-08-04,31,CZ041,160.0,4.0,,2.0
1817,2020-08-04,31,CZ042,367.0,8.0,,9.0
1818,2020-08-04,31,CZ051,236.0,2.0,,4.0
1819,2020-08-04,31,CZ052,322.0,15.0,,
1820,2020-08-04,31,CZ053,223.0,6.0,,4.0
1821,2020-08-04,31,CZ063,240.0,11.0,1.0,7.0
1822,2020-08-04,31,CZ064,510.0,28.0,,24.0
1823,2020-08-04,31,CZ071,260.0,7.0,,4.0
1824,2020-08-04,31,CZ072,340.0,7.0,1.0,4.0
1825,2020-08-04,31,CZ080,1455.0,75.0,,77.0
1826,2020-08-05,31,CZ010,1278.0,40.0,,41.0
1827,2020-08-05,31,CZ020,884.0,34.0,,20.0
1828,2020-08-05,31,CZ031,292.0,10.0,,3.0
1829,2020-08-05,31,CZ032,142.0,7.0,,3.0
1830,2020-08-05,31,CZ041,29.0,,,
1831,2020-08-05,31,CZ042,263.0,7.0,,6.0
1832,2020-08-05,31,CZ051,165.0,2.0,,5.0
1833,2020-08-05,31,CZ052,333.0,12.0,,2.0
1834,2020-08-05,31,CZ053,347.0,15.0,,2.0
1835,2020-08-05,31,CZ063,170.0,6.0,,13.0
1836,2020-08-05,31,CZ064,379.0,10.0,,21.0
1837,2020-08-05,31,CZ071,245.0,7.0,1.0,6.0
1838,2020-08-05,31,CZ072,250.0,4.0,,4.0
1839,2020-08-05,31,CZ080,1473.0,78.0,,65.0
1840,2020-08-06,31,CZ010,1431.0,55.0,,78.0
1841,2020-08-06,31,CZ020,897.0,28.0,,42.0
1842,2020-08-06,31,CZ031,348.0,7.0,,3.0
1843,2020-08-06,31,CZ032,330.0,8.0,,3.0
1844,2020-08-06,31,CZ041,133.0,5.0,,
1845,2020-08-06,31,CZ042,324.0,7.0,,5.0
1846,2020-08-06,31,CZ051,155.0,13.0,,7.0
1847,2020-08-06,31,CZ052,380.0,7.0,,6.0
1848,2020-08-06,31,CZ053,294.0,9.0,,15.0
1849,2020-08-06,31,CZ063,191.0,4.0,,9.0
1850,2020-08-06,31,CZ064,531.0,24.0,,15.0
1851,2020-08-06,31,CZ071,128.0,3.0,,5.0
1852,2020-08-06,31,CZ072,297.0,4.0,,3.0
1853,2020-08-06,31,CZ080,1280.0,30.0,1.0,37.0
1854,2020-08-07,31,CZ010,1908.0,73.0,,80.0
1855,2020-08-07,31,CZ020,1287.0,54.0,,35.0
1856,2020-08-07,31,CZ031,387.0,16.0,,11.0
1857,2020-08-07,31,CZ032,442.0,31.0,,6.0
1858,2020-08-07,31,CZ041,38.0,,,
1859,2020-08-07,31,CZ042,307.0,8.0,,6.0
1860,2020-08-07,31,CZ051,283.0,8.0,,9.0
1861,2020-08-07,31,CZ052,338.0,3.0,,8.0
1862,2020-08-07,31,CZ053,176.0,7.0,,11.0
1863,2020-08-07,31,CZ063,319.0,7.0,,39.0
1864,2020-08-07,31,CZ064,562.0,29.0,,16.0
1865,2020-08-07,31,CZ071,145.0,7.0,,5.0
1866,2020-08-07,31,CZ072,313.0,7.0,,9.0
1867,2020-08-07,31,CZ080,1559.0,52.0,,24.0
1868,2020-08-08,31,CZ010,1169.0,45.0,,49.0
1869,2020-08-08,31,CZ020,828.0,36.0,,18.0
1870,2020-08-08,31,CZ031,357.0,6.0,,4.0
1871,2020-08-08,31,CZ032,214.0,15.0,,4.0
1872,2020-08-08,31,CZ041,154.0,1.0,,
1873,2020-08-08,31,CZ042,146.0,2.0,,1.0
1874,2020-08-08,31,CZ051,67.0,2.0,,
1875,2020-08-08,31,CZ052,118.0,1.0,,
1876,2020-08-08,31,CZ053,148.0,3.0,,
1877,2020-08-08,31,CZ063,176.0,2.0,,2.0
1878,2020-08-08,31,CZ064,224.0,13.0,,5.0
1879,2020-08-08,31,CZ071,83.0,2.0,,1.0
1880,2020-08-08,31,CZ072,209.0,4.0,,1.0
1881,2020-08-08,31,CZ080,769.0,32.0,,33.0
1882,2020-08-09,31,CZ010,816.0,29.0,,20.0
1883,2020-08-09,31,CZ020,412.0,20.0,,9.0
1884,2020-08-09,31,CZ031,201.0,4.0,,
1885,2020-08-09,31,CZ032,38.0,1.0,,7.0
1886,2020-08-09,31,CZ041,23.0,1.0,,
1887,2020-08-09,31,CZ042,108.0,22.0,,1.0
1888,2020-08-09,31,CZ051,50.0,2.0,,1.0
1889,2020-08-09,31,CZ052,137.0,4.0,,
1890,2020-08-09,31,CZ053,46.0,,,
1891,2020-08-09,31,CZ063,70.0,1.0,,
1892,2020-08-09,31,CZ064,70.0,7.0,,3.0
1893,2020-08-09,31,CZ071,47.0,,,
1894,2020-08-09,31,CZ072,22.0,1.0,,4.0
1895,2020-08-09,31,CZ080,786.0,23.0,1.0,18.0
1896,2020-08-10,32,CZ010,1108.0,51.0,,86.0
1897,2020-08-10,32,CZ020,721.0,20.0,,52.0
1898,2020-08-10,32,CZ031,357.0,6.0,,29.0
1899,2020-08-10,32,CZ032,191.0,2.0,,3.0
1900,2020-08-10,32,CZ041,41.0,,,
1901,2020-08-10,32,CZ042,269.0,,,3.0
1902,2020-08-10,32,CZ051,263.0,4.0,,7.0
1903,2020-08-10,32,CZ052,243.0,10.0,,10.0
1904,2020-08-10,32,CZ053,317.0,,,21.0
1905,2020-08-10,32,CZ063,201.0,1.0,,15.0
1906,2020-08-10,32,CZ064,333.0,13.0,,32.0
1907,2020-08-10,32,CZ071,209.0,8.0,,8.0
1908,2020-08-10,32,CZ072,178.0,7.0,,12.0
1909,2020-08-10,32,CZ080,1579.0,11.0,,25.0
1910,2020-08-11,32,CZ010,1794.0,86.0,,53.0
1911,2020-08-11,32,CZ020,1205.0,36.0,,30.0
1912,2020-08-11,32,CZ031,382.0,5.0,,13.0
1913,2020-08-11,32,CZ032,255.0,11.0,1.0,4.0
1914,2020-08-11,32,CZ041,174.0,1.0,,5.0
1915,2020-08-11,32,CZ042,211.0,12.0,,13.0
1916,2020-08-11,32,CZ051,217.0,7.0,,10.0
1917,2020-08-11,32,CZ052,677.0,10.0,,2.0
1918,2020-08-11,32,CZ053,281.0,11.0,,7.0
1919,2020-08-11,32,CZ063,259.0,12.0,,21.0
1920,2020-08-11,32,CZ064,494.0,27.0,,30.0
1921,2020-08-11,32,CZ071,284.0,4.0,,12.0
1922,2020-08-11,32,CZ072,366.0,16.0,,4.0
1923,2020-08-11,32,CZ080,1369.0,35.0,1.0,46.0
1924,2020-08-12,32,CZ010,1422.0,84.0,,40.0
1925,2020-08-12,32,CZ020,950.0,49.0,,44.0
1926,2020-08-12,32,CZ031,256.0,14.0,,10.0
1927,2020-08-12,32,CZ032,248.0,17.0,,5.0
1928,2020-08-12,32,CZ041,71.0,,,1.0
1929,2020-08-12,32,CZ042,780.0,15.0,,6.0
1930,2020-08-12,32,CZ051,185.0,6.0,,9.0
1931,2020-08-12,32,CZ052,255.0,4.0,,8.0
1932,2020-08-12,32,CZ053,276.0,11.0,,8.0
1933,2020-08-12,32,CZ063,298.0,4.0,,10.0
1934,2020-08-12,32,CZ064,521.0,9.0,,39.0
1935,2020-08-12,32,CZ071,253.0,7.0,,12.0
1936,2020-08-12,32,CZ072,255.0,11.0,,4.0
1937,2020-08-12,32,CZ080,1446.0,36.0,,32.0
1938,2020-08-13,32,CZ010,1614.0,90.0,,47.0
1939,2020-08-13,32,CZ020,935.0,41.0,,32.0
1940,2020-08-13,32,CZ031,348.0,8.0,,20.0
1941,2020-08-13,32,CZ032,380.0,17.0,,2.0
1942,2020-08-13,32,CZ041,29.0,1.0,,2.0
1943,2020-08-13,32,CZ042,327.0,7.0,,7.0
1944,2020-08-13,32,CZ051,197.0,5.0,,12.0
1945,2020-08-13,32,CZ052,252.0,13.0,,12.0
1946,2020-08-13,32,CZ053,393.0,15.0,1.0,9.0
1947,2020-08-13,32,CZ063,221.0,26.0,,13.0
1948,2020-08-13,32,CZ064,402.0,20.0,,15.0
1949,2020-08-13,32,CZ071,220.0,7.0,,8.0
1950,2020-08-13,32,CZ072,331.0,18.0,,2.0
1951,2020-08-13,32,CZ080,1131.0,44.0,,38.0
1952,2020-08-14,32,CZ010,1543.0,81.0,,65.0
1953,2020-08-14,32,CZ020,985.0,24.0,,19.0
1954,2020-08-14,32,CZ031,292.0,7.0,,20.0
1955,2020-08-14,32,CZ032,362.0,21.0,1.0,12.0
1956,2020-08-14,32,CZ041,134.0,2.0,,5.0
1957,2020-08-14,32,CZ042,489.0,10.0,,6.0
1958,2020-08-14,32,CZ051,265.0,4.0,,9.0
1959,2020-08-14,32,CZ052,398.0,15.0,,4.0
1960,2020-08-14,32,CZ053,233.0,18.0,,4.0
1961,2020-08-14,32,CZ063,244.0,14.0,,13.0
1962,2020-08-14,32,CZ064,456.0,26.0,,31.0
1963,2020-08-14,32,CZ071,233.0,10.0,,12.0
1964,2020-08-14,32,CZ072,270.0,16.0,,14.0
1965,2020-08-14,32,CZ080,1233.0,23.0,1.0,27.0
1966,2020-08-15,32,CZ010,1155.0,40.0,,30.0
1967,2020-08-15,32,CZ020,535.0,19.0,,17.0
1968,2020-08-15,32,CZ031,214.0,5.0,,6.0
1969,2020-08-15,32,CZ032,307.0,4.0,,4.0
1970,2020-08-15,32,CZ041,37.0,,,1.0
1971,2020-08-15,32,CZ042,199.0,,,5.0
1972,2020-08-15,32,CZ051,120.0,,,
1973,2020-08-15,32,CZ052,259.0,11.0,,
1974,2020-08-15,32,CZ053,219.0,17.0,,1.0
1975,2020-08-15,32,CZ063,147.0,4.0,1.0,1.0
1976,2020-08-15,32,CZ064,315.0,29.0,,3.0
1977,2020-08-15,32,CZ071,99.0,2.0,,
1978,2020-08-15,32,CZ072,145.0,14.0,,
1979,2020-08-15,32,CZ080,906.0,26.0,1.0,38.0
1980,2020-08-16,32,CZ010,982.0,38.0,1.0,36.0
1981,2020-08-16,32,CZ020,424.0,14.0,,3.0
1982,2020-08-16,32,CZ031,58.0,4.0,,2.0
1983,2020-08-16,32,CZ032,31.0,19.0,,3.0
1984,2020-08-16,32,CZ041,17.0,,,
1985,2020-08-16,32,CZ042,116.0,2.0,,2.0
1986,2020-08-16,32,CZ051,70.0,,,5.0
1987,2020-08-16,32,CZ052,181.0,1.0,,2.0
1988,2020-08-16,32,CZ053,112.0,1.0,,1.0
1989,2020-08-16,32,CZ063,176.0,6.0,,3.0
1990,2020-08-16,32,CZ064,99.0,2.0,,1.0
1991,2020-08-16,32,CZ071,46.0,,,1.0
1992,2020-08-16,32,CZ072,58.0,3.0,,4.0
1993,2020-08-16,32,CZ080,538.0,19.0,1.0,12.0
1994,2020-08-17,33,CZ010,1437.0,44.0,,73.0
1995,2020-08-17,33,CZ020,777.0,21.0,,55.0
1996,2020-08-17,33,CZ031,257.0,3.0,,5.0
1997,2020-08-17,33,CZ032,445.0,23.0,1.0,4.0
1998,2020-08-17,33,CZ041,117.0,,,5.0
1999,2020-08-17,33,CZ042,239.0,2.0,,5.0
2000,2020-08-17,33,CZ051,211.0,5.0,,12.0
2001,2020-08-17,33,CZ052,111.0,5.0,,10.0
2002,2020-08-17,33,CZ053,389.0,3.0,,17.0
2003,2020-08-17,33,CZ063,191.0,7.0,1.0,8.0
2004,2020-08-17,33,CZ064,303.0,21.0,1.0,15.0
2005,2020-08-17,33,CZ071,214.0,14.0,,20.0
2006,2020-08-17,33,CZ072,247.0,3.0,,6.0
2007,2020-08-17,33,CZ080,1782.0,27.0,1.0,40.0
2008,2020-08-18,33,CZ010,1418.0,64.0,,63.0
2009,2020-08-18,33,CZ020,983.0,45.0,,25.0
2010,2020-08-18,33,CZ031,336.0,16.0,,6.0
2011,2020-08-18,33,CZ032,385.0,8.0,,11.0
2012,2020-08-18,33,CZ041,29.0,2.0,,3.0
2013,2020-08-18,33,CZ042,262.0,8.0,,12.0
2014,2020-08-18,33,CZ051,145.0,4.0,,9.0
2015,2020-08-18,33,CZ052,386.0,10.0,,14.0
2016,2020-08-18,33,CZ053,318.0,20.0,,5.0
2017,2020-08-18,33,CZ063,226.0,12.0,,15.0
2018,2020-08-18,33,CZ064,547.0,18.0,,26.0
2019,2020-08-18,33,CZ071,250.0,4.0,,9.0
2020,2020-08-18,33,CZ072,452.0,31.0,,7.0
2021,2020-08-18,33,CZ080,1474.0,18.0,,67.0
2022,2020-08-19,33,CZ010,1486.0,88.0,2.0,68.0
2023,2020-08-19,33,CZ020,820.0,41.0,1.0,40.0
2024,2020-08-19,33,CZ031,496.0,17.0,,8.0
2025,2020-08-19,33,CZ032,254.0,16.0,,8.0
2026,2020-08-19,33,CZ041,103.0,4.0,,1.0
2027,2020-08-19,33,CZ042,345.0,7.0,,6.0
2028,2020-08-19,33,CZ051,167.0,3.0,,7.0
2029,2020-08-19,33,CZ052,248.0,13.0,,12.0
2030,2020-08-19,33,CZ053,262.0,13.0,,3.0
2031,2020-08-19,33,CZ063,275.0,12.0,,6.0
2032,2020-08-19,33,CZ064,480.0,33.0,,24.0
2033,2020-08-19,33,CZ071,224.0,11.0,,5.0
2034,2020-08-19,33,CZ072,260.0,3.0,,4.0
2035,2020-08-19,33,CZ080,1619.0,33.0,,79.0
2036,2020-08-20,33,CZ010,1630.0,46.0,1.0,54.0
2037,2020-08-20,33,CZ020,983.0,36.0,,37.0
2038,2020-08-20,33,CZ031,398.0,7.0,,5.0
2039,2020-08-20,33,CZ032,429.0,6.0,1.0,10.0
2040,2020-08-20,33,CZ041,89.0,5.0,,6.0
2041,2020-08-20,33,CZ042,361.0,6.0,,3.0
2042,2020-08-20,33,CZ051,328.0,4.0,,3.0
2043,2020-08-20,33,CZ052,344.0,12.0,,3.0
2044,2020-08-20,33,CZ053,330.0,29.0,,13.0
2045,2020-08-20,33,CZ063,201.0,12.0,1.0,5.0
2046,2020-08-20,33,CZ064,598.0,36.0,,27.0
2047,2020-08-20,33,CZ071,194.0,4.0,,3.0
2048,2020-08-20,33,CZ072,365.0,7.0,,3.0
2049,2020-08-20,33,CZ080,1582.0,22.0,,66.0
2050,2020-08-21,33,CZ010,2016.0,129.0,,52.0
2051,2020-08-21,33,CZ020,1100.0,65.0,,50.0
2052,2020-08-21,33,CZ031,361.0,30.0,,20.0
2053,2020-08-21,33,CZ032,399.0,9.0,,13.0
2054,2020-08-21,33,CZ041,107.0,9.0,,3.0
2055,2020-08-21,33,CZ042,417.0,20.0,,13.0
2056,2020-08-21,33,CZ051,251.0,6.0,,14.0
2057,2020-08-21,33,CZ052,364.0,11.0,1.0,9.0
2058,2020-08-21,33,CZ053,391.0,25.0,,7.0
2059,2020-08-21,33,CZ063,306.0,25.0,,2.0
2060,2020-08-21,33,CZ064,586.0,48.0,1.0,20.0
2061,2020-08-21,33,CZ071,341.0,17.0,1.0,9.0
2062,2020-08-21,33,CZ072,354.0,19.0,,7.0
2063,2020-08-21,33,CZ080,2059.0,57.0,,37.0
2064,2020-08-22,33,CZ010,1438.0,76.0,,48.0
2065,2020-08-22,33,CZ020,741.0,35.0,,13.0
2066,2020-08-22,33,CZ031,132.0,5.0,,1.0
2067,2020-08-22,33,CZ032,295.0,21.0,,1.0
2068,2020-08-22,33,CZ041,21.0,,,
2069,2020-08-22,33,CZ042,153.0,4.0,,1.0
2070,2020-08-22,33,CZ051,96.0,2.0,,
2071,2020-08-22,33,CZ052,132.0,6.0,,1.0
2072,2020-08-22,33,CZ053,241.0,2.0,,1.0
2073,2020-08-22,33,CZ063,179.0,18.0,,5.0
2074,2020-08-22,33,CZ064,299.0,23.0,,6.0
2075,2020-08-22,33,CZ071,145.0,2.0,,
2076,2020-08-22,33,CZ072,155.0,7.0,,
2077,2020-08-22,33,CZ080,800.0,17.0,,44.0
2078,2020-08-23,33,CZ010,762.0,33.0,2.0,33.0
2079,2020-08-23,33,CZ020,317.0,16.0,1.0,14.0
2080,2020-08-23,33,CZ031,103.0,1.0,,7.0
2081,2020-08-23,33,CZ032,68.0,7.0,,4.0
2082,2020-08-23,33,CZ041,21.0,1.0,,
2083,2020-08-23,33,CZ042,100.0,,,5.0
2084,2020-08-23,33,CZ051,31.0,3.0,,
2085,2020-08-23,33,CZ052,97.0,9.0,,4.0
2086,2020-08-23,33,CZ053,62.0,,,
2087,2020-08-23,33,CZ063,143.0,14.0,,1.0
2088,2020-08-23,33,CZ064,70.0,5.0,,1.0
2089,2020-08-23,33,CZ071,20.0,11.0,,1.0
2090,2020-08-23,33,CZ072,47.0,,,2.0
2091,2020-08-23,33,CZ080,494.0,22.0,,18.0
2092,2020-08-24,34,CZ010,1372.0,58.0,,85.0
2093,2020-08-24,34,CZ020,751.0,25.0,,53.0
2094,2020-08-24,34,CZ031,289.0,20.0,,13.0
2095,2020-08-24,34,CZ032,301.0,8.0,,7.0
2096,2020-08-24,34,CZ041,70.0,3.0,,
2097,2020-08-24,34,CZ042,157.0,5.0,1.0,15.0
2098,2020-08-24,34,CZ051,245.0,7.0,,3.0
2099,2020-08-24,34,CZ052,387.0,10.0,,8.0
2100,2020-08-24,34,CZ053,314.0,13.0,,3.0
2101,2020-08-24,34,CZ063,316.0,32.0,,3.0
2102,2020-08-24,34,CZ064,552.0,19.0,,23.0
2103,2020-08-24,34,CZ071,308.0,13.0,,8.0
2104,2020-08-24,34,CZ072,308.0,7.0,,20.0
2105,2020-08-24,34,CZ080,1637.0,22.0,,40.0
2106,2020-08-25,34,CZ010,1672.0,69.0,,74.0
2107,2020-08-25,34,CZ020,1048.0,38.0,,60.0
2108,2020-08-25,34,CZ031,442.0,36.0,,11.0
2109,2020-08-25,34,CZ032,327.0,14.0,1.0,7.0
2110,2020-08-25,34,CZ041,79.0,1.0,,1.0
2111,2020-08-25,34,CZ042,310.0,10.0,,14.0
2112,2020-08-25,34,CZ051,181.0,12.0,,6.0
2113,2020-08-25,34,CZ052,213.0,14.0,,11.0
2114,2020-08-25,34,CZ053,406.0,22.0,,19.0
2115,2020-08-25,34,CZ063,301.0,15.0,,6.0
2116,2020-08-25,34,CZ064,687.0,48.0,,14.0
2117,2020-08-25,34,CZ071,374.0,32.0,,7.0
2118,2020-08-25,34,CZ072,408.0,12.0,,20.0
2119,2020-08-25,34,CZ080,1792.0,27.0,1.0,27.0
2120,2020-08-26,34,CZ010,2006.0,108.0,1.0,86.0
2121,2020-08-26,34,CZ020,1121.0,57.0,,30.0
2122,2020-08-26,34,CZ031,362.0,18.0,,4.0
2123,2020-08-26,34,CZ032,294.0,21.0,,10.0
2124,2020-08-26,34,CZ041,123.0,9.0,,
2125,2020-08-26,34,CZ042,272.0,21.0,,10.0
2126,2020-08-26,34,CZ051,214.0,7.0,,3.0
2127,2020-08-26,34,CZ052,363.0,12.0,,9.0
2128,2020-08-26,34,CZ053,375.0,12.0,,12.0
2129,2020-08-26,34,CZ063,286.0,11.0,,12.0
2130,2020-08-26,34,CZ064,555.0,30.0,,16.0
2131,2020-08-26,34,CZ071,286.0,10.0,,9.0
2132,2020-08-26,34,CZ072,389.0,23.0,,17.0
2133,2020-08-26,34,CZ080,1565.0,26.0,,51.0
2134,2020-08-27,34,CZ010,2088.0,92.0,,85.0
2135,2020-08-27,34,CZ020,1134.0,46.0,,34.0
2136,2020-08-27,34,CZ031,489.0,13.0,,8.0
2137,2020-08-27,34,CZ032,413.0,12.0,,53.0
2138,2020-08-27,34,CZ041,82.0,9.0,,1.0
2139,2020-08-27,34,CZ042,430.0,16.0,,18.0
2140,2020-08-27,34,CZ051,213.0,19.0,,4.0
2141,2020-08-27,34,CZ052,273.0,10.0,,10.0
2142,2020-08-27,34,CZ053,427.0,23.0,,22.0
2143,2020-08-27,34,CZ063,363.0,9.0,,20.0
2144,2020-08-27,34,CZ064,703.0,39.0,,23.0
2145,2020-08-27,34,CZ071,273.0,19.0,,8.0
2146,2020-08-27,34,CZ072,333.0,11.0,,19.0
2147,2020-08-27,34,CZ080,1390.0,14.0,,21.0
2148,2020-08-28,34,CZ010,2408.0,140.0,,62.0
2149,2020-08-28,34,CZ020,1413.0,84.0,,42.0
2150,2020-08-28,34,CZ031,374.0,22.0,,10.0
2151,2020-08-28,34,CZ032,371.0,17.0,,14.0
2152,2020-08-28,34,CZ041,148.0,9.0,,
2153,2020-08-28,34,CZ042,431.0,12.0,,5.0
2154,2020-08-28,34,CZ051,274.0,12.0,,8.0
2155,2020-08-28,34,CZ052,524.0,16.0,,21.0
2156,2020-08-28,34,CZ053,425.0,16.0,,16.0
2157,2020-08-28,34,CZ063,351.0,21.0,,11.0
2158,2020-08-28,34,CZ064,736.0,56.0,,20.0
2159,2020-08-28,34,CZ071,505.0,14.0,,6.0
2160,2020-08-28,34,CZ072,538.0,11.0,,11.0
2161,2020-08-28,34,CZ080,1689.0,35.0,,38.0
2162,2020-08-29,34,CZ010,1904.0,61.0,,53.0
2163,2020-08-29,34,CZ020,940.0,42.0,,15.0
2164,2020-08-29,34,CZ031,244.0,17.0,,3.0
2165,2020-08-29,34,CZ032,415.0,13.0,,3.0
2166,2020-08-29,34,CZ041,124.0,3.0,,
2167,2020-08-29,34,CZ042,196.0,27.0,,4.0
2168,2020-08-29,34,CZ051,113.0,2.0,,1.0
2169,2020-08-29,34,CZ052,174.0,4.0,,5.0
2170,2020-08-29,34,CZ053,174.0,8.0,1.0,13.0
2171,2020-08-29,34,CZ063,255.0,18.0,1.0,1.0
2172,2020-08-29,34,CZ064,371.0,45.0,,16.0
2173,2020-08-29,34,CZ071,195.0,11.0,,
2174,2020-08-29,34,CZ072,321.0,20.0,,1.0
2175,2020-08-29,34,CZ080,968.0,40.0,1.0,23.0
2176,2020-08-30,34,CZ010,1490.0,123.0,1.0,50.0
2177,2020-08-30,34,CZ020,621.0,58.0,,7.0
2178,2020-08-30,34,CZ031,56.0,,,1.0
2179,2020-08-30,34,CZ032,119.0,6.0,,7.0
2180,2020-08-30,34,CZ041,32.0,,,1.0
2181,2020-08-30,34,CZ042,145.0,9.0,,1.0
2182,2020-08-30,34,CZ051,92.0,4.0,,1.0
2183,2020-08-30,34,CZ052,194.0,5.0,,2.0
2184,2020-08-30,34,CZ053,70.0,,,1.0
2185,2020-08-30,34,CZ063,85.0,2.0,,4.0
2186,2020-08-30,34,CZ064,155.0,19.0,,6.0
2187,2020-08-30,34,CZ071,61.0,5.0,,
2188,2020-08-30,34,CZ072,38.0,3.0,,6.0
2189,2020-08-30,34,CZ080,520.0,19.0,,10.0
2190,2020-08-31,35,CZ010,1926.0,54.0,1.0,74.0
2191,2020-08-31,35,CZ020,1075.0,31.0,,51.0
2192,2020-08-31,35,CZ031,333.0,11.0,,12.0
2193,2020-08-31,35,CZ032,415.0,13.0,,18.0
2194,2020-08-31,35,CZ041,97.0,,,1.0
2195,2020-08-31,35,CZ042,336.0,1.0,,4.0
2196,2020-08-31,35,CZ051,300.0,17.0,,9.0
2197,2020-08-31,35,CZ052,368.0,11.0,,6.0
2198,2020-08-31,35,CZ053,323.0,10.0,,8.0
2199,2020-08-31,35,CZ063,373.0,18.0,,23.0
2200,2020-08-31,35,CZ064,823.0,32.0,,35.0
2201,2020-08-31,35,CZ071,483.0,13.0,,22.0
2202,2020-08-31,35,CZ072,384.0,5.0,,29.0
2203,2020-08-31,35,CZ080,1600.0,21.0,,32.0
