,date,week,region,deaths,tests,confirmed
1711,2020-06-18,24,PL9,2.0,0.0,44.0
1712,2020-06-19,24,PL21,0.0,0.0,13.0
1713,2020-06-19,24,PL22,7.0,0.0,91.0
1714,2020-06-19,24,PL41,1.0,0.0,11.0
1715,2020-06-19,24,PL42,0.0,0.0,4.0
1716,2020-06-19,24,PL43,0.0,0.0,0.0
1717,2020-06-19,24,PL51,2.0,0.0,13.0
1718,2020-06-19,24,PL52,0.0,0.0,10.0
1719,2020-06-19,24,PL61,0.0,0.0,3.0
1720,2020-06-19,24,PL62,0.0,0.0,5.0
1721,2020-06-19,24,PL63,0.0,0.0,2.0
1722,2020-06-19,24,PL71,3.0,0.0,63.0
1723,2020-06-19,24,PL72,0.0,0.0,11.0
1724,2020-06-19,24,PL81,1.0,0.0,15.0
1725,2020-06-19,24,PL82,3.0,0.0,13.0
1726,2020-06-19,24,PL84,1.0,0.0,14.0
1727,2020-06-19,24,PL9,0.0,0.0,84.0
1728,2020-06-20,24,PL21,2.0,0.0,23.0
1729,2020-06-20,24,PL22,0.0,0.0,114.0
1730,2020-06-20,24,PL41,1.0,0.0,8.0
1731,2020-06-20,24,PL42,0.0,0.0,1.0
1732,2020-06-20,24,PL43,0.0,0.0,3.0
1733,2020-06-20,24,PL51,1.0,0.0,13.0
1734,2020-06-20,24,PL52,0.0,0.0,4.0
1735,2020-06-20,24,PL61,0.0,0.0,5.0
1736,2020-06-20,24,PL62,0.0,0.0,2.0
1737,2020-06-20,24,PL63,0.0,0.0,2.0
1738,2020-06-20,24,PL71,0.0,0.0,44.0
1739,2020-06-20,24,PL72,2.0,0.0,11.0
1740,2020-06-20,24,PL81,0.0,0.0,5.0
1741,2020-06-20,24,PL82,2.0,0.0,7.0
1742,2020-06-20,24,PL84,0.0,0.0,15.0
1743,2020-06-20,24,PL9,4.0,0.0,52.0
1744,2020-06-21,24,PL21,1.0,0.0,16.0
1745,2020-06-21,24,PL22,0.0,0.0,128.0
1746,2020-06-21,24,PL41,1.0,0.0,7.0
1747,2020-06-21,24,PL42,0.0,0.0,1.0
1748,2020-06-21,24,PL43,0.0,0.0,1.0
1749,2020-06-21,24,PL51,0.0,0.0,2.0
1750,2020-06-21,24,PL52,0.0,0.0,14.0
1751,2020-06-21,24,PL61,0.0,0.0,3.0
1752,2020-06-21,24,PL62,0.0,0.0,0.0
1753,2020-06-21,24,PL63,0.0,0.0,12.0
1754,2020-06-21,24,PL71,7.0,0.0,43.0
1755,2020-06-21,24,PL72,0.0,0.0,6.0
1756,2020-06-21,24,PL81,0.0,0.0,11.0
1757,2020-06-21,24,PL82,1.0,0.0,13.0
1758,2020-06-21,24,PL84,0.0,0.0,15.0
1759,2020-06-21,24,PL9,0.0,0.0,39.0
1760,2020-06-22,25,PL21,0.0,105332.0,6.0
1761,2020-06-22,25,PL22,3.0,134303.0,130.0
1762,2020-06-22,25,PL41,0.0,142083.0,19.0
1763,2020-06-22,25,PL42,0.0,39373.0,0.0
1764,2020-06-22,25,PL43,0.0,17069.0,1.0
1765,2020-06-22,25,PL51,0.0,101941.0,4.0
1766,2020-06-22,25,PL52,0.0,10923.0,0.0
1767,2020-06-22,25,PL61,0.0,60254.0,0.0
1768,2020-06-22,25,PL62,0.0,35435.0,2.0
1769,2020-06-22,25,PL63,0.0,89653.0,2.0
1770,2020-06-22,25,PL71,0.0,74727.0,48.0
1771,2020-06-22,25,PL72,0.0,92499.0,15.0
1772,2020-06-22,25,PL81,0.0,53205.0,5.0
1773,2020-06-22,25,PL82,0.0,25180.0,8.0
1774,2020-06-22,25,PL84,0.0,34230.0,23.0
1775,2020-06-22,25,PL9,0.0,340305.0,33.0
1776,2020-06-23,25,PL21,0.0,0.0,2.0
1777,2020-06-23,25,PL22,3.0,0.0,129.0
1778,2020-06-23,25,PL41,0.0,0.0,27.0
1779,2020-06-23,25,PL42,0.0,0.0,2.0
1780,2020-06-23,25,PL43,0.0,0.0,0.0
1781,2020-06-23,25,PL51,1.0,0.0,10.0
1782,2020-06-23,25,PL52,0.0,0.0,5.0
1783,2020-06-23,25,PL61,0.0,0.0,0.0
1784,2020-06-23,25,PL62,0.0,0.0,2.0
1785,2020-06-23,25,PL63,0.0,0.0,19.0
1786,2020-06-23,25,PL71,5.0,0.0,40.0
1787,2020-06-23,25,PL72,2.0,0.0,2.0
1788,2020-06-23,25,PL81,0.0,0.0,4.0
1789,2020-06-23,25,PL82,1.0,0.0,8.0
1790,2020-06-23,25,PL84,0.0,0.0,10.0
1791,2020-06-23,25,PL9,4.0,0.0,40.0
1792,2020-06-24,25,PL21,0.0,0.0,5.0
1793,2020-06-24,25,PL22,7.0,0.0,108.0
1794,2020-06-24,25,PL41,1.0,0.0,17.0
1795,2020-06-24,25,PL42,0.0,0.0,4.0
1796,2020-06-24,25,PL43,0.0,0.0,0.0
1797,2020-06-24,25,PL51,0.0,0.0,11.0
1798,2020-06-24,25,PL52,0.0,0.0,9.0
1799,2020-06-24,25,PL61,0.0,0.0,1.0
1800,2020-06-24,25,PL62,0.0,0.0,10.0
1801,2020-06-24,25,PL63,0.0,0.0,7.0
1802,2020-06-24,25,PL71,3.0,0.0,39.0
1803,2020-06-24,25,PL72,2.0,0.0,21.0
1804,2020-06-24,25,PL81,0.0,0.0,4.0
1805,2020-06-24,25,PL82,2.0,0.0,12.0
1806,2020-06-24,25,PL84,0.0,0.0,13.0
1807,2020-06-24,25,PL9,6.0,0.0,33.0
1808,2020-06-25,25,PL21,0.0,0.0,11.0
1809,2020-06-25,25,PL22,7.0,0.0,125.0
1810,2020-06-25,25,PL41,1.0,0.0,9.0
1811,2020-06-25,25,PL42,0.0,0.0,1.0
1812,2020-06-25,25,PL43,0.0,0.0,1.0
1813,2020-06-25,25,PL51,1.0,0.0,6.0
1814,2020-06-25,25,PL52,0.0,0.0,23.0
1815,2020-06-25,25,PL61,0.0,0.0,8.0
1816,2020-06-25,25,PL62,0.0,0.0,4.0
1817,2020-06-25,25,PL63,0.0,0.0,3.0
1818,2020-06-25,25,PL71,7.0,0.0,34.0
1819,2020-06-25,25,PL72,0.0,0.0,8.0
1820,2020-06-25,25,PL81,0.0,0.0,5.0
1821,2020-06-25,25,PL82,0.0,0.0,12.0
1822,2020-06-25,25,PL84,0.0,0.0,14.0
1823,2020-06-25,25,PL9,0.0,0.0,25.0
1824,2020-06-26,25,PL21,0.0,0.0,17.0
1825,2020-06-26,25,PL22,9.0,0.0,96.0
1826,2020-06-26,25,PL41,0.0,0.0,35.0
1827,2020-06-26,25,PL42,0.0,0.0,4.0
1828,2020-06-26,25,PL43,0.0,0.0,1.0
1829,2020-06-26,25,PL51,1.0,0.0,18.0
1830,2020-06-26,25,PL52,0.0,0.0,3.0
1831,2020-06-26,25,PL61,0.0,0.0,0.0
1832,2020-06-26,25,PL62,0.0,0.0,9.0
1833,2020-06-26,25,PL63,0.0,0.0,3.0
1834,2020-06-26,25,PL71,5.0,0.0,20.0
1835,2020-06-26,25,PL72,0.0,0.0,2.0
1836,2020-06-26,25,PL81,0.0,0.0,3.0
1837,2020-06-26,25,PL82,0.0,0.0,14.0
1838,2020-06-26,25,PL84,0.0,0.0,15.0
1839,2020-06-26,25,PL9,2.0,0.0,45.0
1840,2020-06-27,25,PL21,0.0,0.0,10.0
1841,2020-06-27,25,PL22,0.0,0.0,81.0
1842,2020-06-27,25,PL41,2.0,0.0,48.0
1843,2020-06-27,25,PL42,0.0,0.0,1.0
1844,2020-06-27,25,PL43,0.0,0.0,2.0
1845,2020-06-27,25,PL51,0.0,0.0,6.0
1846,2020-06-27,25,PL52,1.0,0.0,21.0
1847,2020-06-27,25,PL61,0.0,0.0,5.0
1848,2020-06-27,25,PL62,0.0,0.0,0.0
1849,2020-06-27,25,PL63,0.0,0.0,4.0
1850,2020-06-27,25,PL71,0.0,0.0,49.0
1851,2020-06-27,25,PL72,1.0,0.0,14.0
1852,2020-06-27,25,PL81,0.0,0.0,10.0
1853,2020-06-27,25,PL82,0.0,0.0,18.0
1854,2020-06-27,25,PL84,0.0,0.0,9.0
1855,2020-06-27,25,PL9,2.0,0.0,41.0
1856,2020-06-28,25,PL21,0.0,0.0,18.0
1857,2020-06-28,25,PL22,2.0,0.0,30.0
1858,2020-06-28,25,PL41,1.0,0.0,2.0
1859,2020-06-28,25,PL42,0.0,0.0,0.0
1860,2020-06-28,25,PL43,0.0,0.0,0.0
1861,2020-06-28,25,PL51,0.0,0.0,2.0
1862,2020-06-28,25,PL52,0.0,0.0,19.0
1863,2020-06-28,25,PL61,0.0,0.0,3.0
1864,2020-06-28,25,PL62,0.0,0.0,4.0
1865,2020-06-28,25,PL63,0.0,0.0,4.0
1866,2020-06-28,25,PL71,0.0,0.0,26.0
1867,2020-06-28,25,PL72,1.0,0.0,10.0
1868,2020-06-28,25,PL81,0.0,0.0,10.0
1869,2020-06-28,25,PL82,0.0,0.0,14.0
1870,2020-06-28,25,PL84,0.0,0.0,19.0
1871,2020-06-28,25,PL9,0.0,0.0,32.0
1872,2020-06-29,26,PL21,0.0,115419.0,16.0
1873,2020-06-29,26,PL22,5.0,148096.0,78.0
1874,2020-06-29,26,PL41,0.0,150721.0,31.0
1875,2020-06-29,26,PL42,0.0,45226.0,0.0
1876,2020-06-29,26,PL43,0.0,18251.0,0.0
1877,2020-06-29,26,PL51,0.0,109854.0,3.0
1878,2020-06-29,26,PL52,0.0,12345.0,8.0
1879,2020-06-29,26,PL61,0.0,67373.0,0.0
1880,2020-06-29,26,PL62,0.0,39032.0,2.0
1881,2020-06-29,26,PL63,0.0,99302.0,9.0
1882,2020-06-29,26,PL71,0.0,84616.0,21.0
1883,2020-06-29,26,PL72,0.0,115180.0,14.0
1884,2020-06-29,26,PL81,0.0,59374.0,9.0
1885,2020-06-29,26,PL82,0.0,28041.0,12.0
1886,2020-06-29,26,PL84,0.0,38236.0,17.0
1887,2020-06-29,26,PL9,1.0,368593.0,27.0
1888,2020-06-30,26,PL21,0.0,0.0,44.0
1889,2020-06-30,26,PL22,5.0,0.0,84.0
1890,2020-06-30,26,PL41,1.0,0.0,26.0
1891,2020-06-30,26,PL42,2.0,0.0,2.0
1892,2020-06-30,26,PL43,0.0,0.0,2.0
1893,2020-06-30,26,PL51,4.0,0.0,6.0
1894,2020-06-30,26,PL52,0.0,0.0,1.0
1895,2020-06-30,26,PL61,0.0,0.0,3.0
1896,2020-06-30,26,PL62,0.0,0.0,2.0
1897,2020-06-30,26,PL63,0.0,0.0,1.0
1898,2020-06-30,26,PL71,2.0,0.0,17.0
1899,2020-06-30,26,PL72,1.0,0.0,8.0
1900,2020-06-30,26,PL81,1.0,0.0,0.0
1901,2020-06-30,26,PL82,0.0,0.0,2.0
1902,2020-06-30,26,PL84,0.0,0.0,20.0
1903,2020-06-30,26,PL9,3.0,0.0,21.0
1904,2020-07-01,26,PL21,0.0,0.0,18.0
1905,2020-07-01,26,PL22,3.0,0.0,169.0
1906,2020-07-01,26,PL41,0.0,0.0,107.0
1907,2020-07-01,26,PL42,0.0,0.0,0.0
1908,2020-07-01,26,PL43,0.0,0.0,0.0
1909,2020-07-01,26,PL51,0.0,0.0,5.0
1910,2020-07-01,26,PL52,0.0,0.0,7.0
1911,2020-07-01,26,PL61,0.0,0.0,4.0
1912,2020-07-01,26,PL62,0.0,0.0,6.0
1913,2020-07-01,26,PL63,0.0,0.0,0.0
1914,2020-07-01,26,PL71,1.0,0.0,10.0
1915,2020-07-01,26,PL72,1.0,0.0,4.0
1916,2020-07-01,26,PL81,1.0,0.0,7.0
1917,2020-07-01,26,PL82,0.0,0.0,20.0
1918,2020-07-01,26,PL84,0.0,0.0,5.0
1919,2020-07-01,26,PL9,8.0,0.0,20.0
1920,2020-07-02,26,PL21,0.0,0.0,29.0
1921,2020-07-02,26,PL22,2.0,0.0,148.0
1922,2020-07-02,26,PL41,1.0,0.0,28.0
1923,2020-07-02,26,PL42,0.0,0.0,0.0
1924,2020-07-02,26,PL43,0.0,0.0,0.0
1925,2020-07-02,26,PL51,6.0,0.0,6.0
1926,2020-07-02,26,PL52,0.0,0.0,7.0
1927,2020-07-02,26,PL61,0.0,0.0,2.0
1928,2020-07-02,26,PL62,0.0,0.0,12.0
1929,2020-07-02,26,PL63,0.0,0.0,10.0
1930,2020-07-02,26,PL71,4.0,0.0,52.0
1931,2020-07-02,26,PL72,1.0,0.0,7.0
1932,2020-07-02,26,PL81,0.0,0.0,6.0
1933,2020-07-02,26,PL82,1.0,0.0,13.0
1934,2020-07-02,26,PL84,0.0,0.0,6.0
1935,2020-07-02,26,PL9,0.0,0.0,45.0
1936,2020-07-03,26,PL21,0.0,0.0,13.0
1937,2020-07-03,26,PL22,5.0,0.0,80.0
1938,2020-07-03,26,PL41,1.0,0.0,46.0
1939,2020-07-03,26,PL42,0.0,0.0,2.0
1940,2020-07-03,26,PL43,0.0,0.0,0.0
1941,2020-07-03,26,PL51,0.0,0.0,3.0
1942,2020-07-03,26,PL52,0.0,0.0,9.0
1943,2020-07-03,26,PL61,0.0,0.0,1.0
1944,2020-07-03,26,PL62,0.0,0.0,5.0
1945,2020-07-03,26,PL63,0.0,0.0,4.0
1946,2020-07-03,26,PL71,4.0,0.0,24.0
1947,2020-07-03,26,PL72,0.0,0.0,13.0
1948,2020-07-03,26,PL81,0.0,0.0,4.0
1949,2020-07-03,26,PL82,0.0,0.0,12.0
1950,2020-07-03,26,PL84,2.0,0.0,7.0
1951,2020-07-03,26,PL9,3.0,0.0,36.0
1952,2020-07-04,26,PL21,0.0,0.0,29.0
1953,2020-07-04,26,PL22,1.0,0.0,93.0
1954,2020-07-04,26,PL41,0.0,0.0,57.0
1955,2020-07-04,26,PL42,0.0,0.0,7.0
1956,2020-07-04,26,PL43,0.0,0.0,0.0
1957,2020-07-04,26,PL51,0.0,0.0,3.0
1958,2020-07-04,26,PL52,0.0,0.0,3.0
1959,2020-07-04,26,PL61,0.0,0.0,0.0
1960,2020-07-04,26,PL62,0.0,0.0,4.0
1961,2020-07-04,26,PL63,0.0,0.0,4.0
1962,2020-07-04,26,PL71,2.0,0.0,21.0
1963,2020-07-04,26,PL72,0.0,0.0,2.0
1964,2020-07-04,26,PL81,0.0,0.0,10.0
1965,2020-07-04,26,PL82,0.0,0.0,40.0
1966,2020-07-04,26,PL84,0.0,0.0,13.0
1967,2020-07-04,26,PL9,1.0,0.0,28.0
1968,2020-07-05,26,PL21,0.0,0.0,17.0
1969,2020-07-05,26,PL22,1.0,0.0,87.0
1970,2020-07-05,26,PL41,0.0,0.0,35.0
1971,2020-07-05,26,PL42,0.0,0.0,1.0
1972,2020-07-05,26,PL43,0.0,0.0,0.0
1973,2020-07-05,26,PL51,0.0,0.0,0.0
1974,2020-07-05,26,PL52,0.0,0.0,5.0
1975,2020-07-05,26,PL61,0.0,0.0,2.0
1976,2020-07-05,26,PL62,0.0,0.0,1.0
1977,2020-07-05,26,PL63,0.0,0.0,2.0
1978,2020-07-05,26,PL71,1.0,0.0,16.0
1979,2020-07-05,26,PL72,0.0,0.0,5.0
1980,2020-07-05,26,PL81,0.0,0.0,14.0
1981,2020-07-05,26,PL82,1.0,0.0,27.0
1982,2020-07-05,26,PL84,0.0,0.0,2.0
1983,2020-07-05,26,PL9,2.0,0.0,17.0
1984,2020-07-06,27,PL21,0.0,126083.0,12.0
1985,2020-07-06,27,PL22,1.0,169612.0,49.0
1986,2020-07-06,27,PL41,0.0,162336.0,8.0
1987,2020-07-06,27,PL42,0.0,50681.0,0.0
1988,2020-07-06,27,PL43,0.0,19936.0,1.0
1989,2020-07-06,27,PL51,0.0,117584.0,5.0
1990,2020-07-06,27,PL52,0.0,13656.0,1.0
1991,2020-07-06,27,PL61,0.0,73929.0,3.0
1992,2020-07-06,27,PL62,0.0,42111.0,2.0
1993,2020-07-06,27,PL63,0.0,108884.0,1.0
1994,2020-07-06,27,PL71,0.0,93977.0,31.0
1995,2020-07-06,27,PL72,0.0,142483.0,10.0
1996,2020-07-06,27,PL81,0.0,64459.0,26.0
1997,2020-07-06,27,PL82,3.0,30397.0,13.0
1998,2020-07-06,27,PL84,0.0,42168.0,4.0
1999,2020-07-06,27,PL9,0.0,397618.0,39.0
2000,2020-07-07,27,PL21,0.0,0.0,21.0
2001,2020-07-07,27,PL22,2.0,0.0,91.0
2002,2020-07-07,27,PL41,2.0,0.0,75.0
2003,2020-07-07,27,PL42,0.0,0.0,1.0
2004,2020-07-07,27,PL43,0.0,0.0,0.0
2005,2020-07-07,27,PL51,0.0,0.0,9.0
2006,2020-07-07,27,PL52,0.0,0.0,3.0
2007,2020-07-07,27,PL61,0.0,0.0,1.0
2008,2020-07-07,27,PL62,0.0,0.0,1.0
2009,2020-07-07,27,PL63,0.0,0.0,2.0
2010,2020-07-07,27,PL71,1.0,0.0,9.0
2011,2020-07-07,27,PL72,0.0,0.0,4.0
2012,2020-07-07,27,PL81,1.0,0.0,15.0
2013,2020-07-07,27,PL82,0.0,0.0,17.0
2014,2020-07-07,27,PL84,1.0,0.0,2.0
2015,2020-07-07,27,PL9,0.0,0.0,6.0
2016,2020-07-08,27,PL21,0.0,0.0,28.0
2017,2020-07-08,27,PL22,5.0,0.0,96.0
2018,2020-07-08,27,PL41,1.0,0.0,23.0
2019,2020-07-08,27,PL42,1.0,0.0,0.0
2020,2020-07-08,27,PL43,0.0,0.0,0.0
2021,2020-07-08,27,PL51,1.0,0.0,2.0
2022,2020-07-08,27,PL52,0.0,0.0,4.0
2023,2020-07-08,27,PL61,0.0,0.0,5.0
2024,2020-07-08,27,PL62,0.0,0.0,0.0
2025,2020-07-08,27,PL63,0.0,0.0,3.0
2026,2020-07-08,27,PL71,4.0,0.0,32.0
2027,2020-07-08,27,PL72,1.0,0.0,3.0
2028,2020-07-08,27,PL81,0.0,0.0,10.0
2029,2020-07-08,27,PL82,0.0,0.0,27.0
2030,2020-07-08,27,PL84,0.0,0.0,7.0
2031,2020-07-08,27,PL9,2.0,0.0,37.0
2032,2020-07-09,27,PL21,1.0,0.0,35.0
2033,2020-07-09,27,PL22,2.0,0.0,84.0
2034,2020-07-09,27,PL41,0.0,0.0,28.0
2035,2020-07-09,27,PL42,0.0,0.0,1.0
2036,2020-07-09,27,PL43,0.0,0.0,3.0
2037,2020-07-09,27,PL51,0.0,0.0,5.0
2038,2020-07-09,27,PL52,2.0,0.0,6.0
2039,2020-07-09,27,PL61,0.0,0.0,3.0
2040,2020-07-09,27,PL62,0.0,0.0,3.0
2041,2020-07-09,27,PL63,0.0,0.0,0.0
2042,2020-07-09,27,PL71,2.0,0.0,22.0
2043,2020-07-09,27,PL72,0.0,0.0,5.0
2044,2020-07-09,27,PL81,0.0,0.0,4.0
2045,2020-07-09,27,PL82,0.0,0.0,7.0
2046,2020-07-09,27,PL84,0.0,0.0,6.0
2047,2020-07-09,27,PL9,2.0,0.0,50.0
2048,2020-07-10,27,PL21,0.0,0.0,19.0
2049,2020-07-10,27,PL22,3.0,0.0,88.0
2050,2020-07-10,27,PL41,3.0,0.0,17.0
2051,2020-07-10,27,PL42,0.0,0.0,8.0
2052,2020-07-10,27,PL43,0.0,0.0,25.0
2053,2020-07-10,27,PL51,0.0,0.0,13.0
2054,2020-07-10,27,PL52,0.0,0.0,9.0
2055,2020-07-10,27,PL61,0.0,0.0,1.0
2056,2020-07-10,27,PL62,0.0,0.0,2.0
2057,2020-07-10,27,PL63,0.0,0.0,9.0
2058,2020-07-10,27,PL71,2.0,0.0,16.0
2059,2020-07-10,27,PL72,0.0,0.0,4.0
2060,2020-07-10,27,PL81,0.0,0.0,13.0
2061,2020-07-10,27,PL82,0.0,0.0,16.0
2062,2020-07-10,27,PL84,2.0,0.0,2.0
2063,2020-07-10,27,PL9,1.0,0.0,23.0
2064,2020-07-11,27,PL21,0.0,0.0,53.0
2065,2020-07-11,27,PL22,1.0,0.0,77.0
2066,2020-07-11,27,PL41,1.0,0.0,43.0
2067,2020-07-11,27,PL42,0.0,0.0,4.0
2068,2020-07-11,27,PL43,0.0,0.0,6.0
2069,2020-07-11,27,PL51,0.0,0.0,2.0
2070,2020-07-11,27,PL52,0.0,0.0,8.0
2071,2020-07-11,27,PL61,0.0,0.0,2.0
2072,2020-07-11,27,PL62,0.0,0.0,2.0
2073,2020-07-11,27,PL63,0.0,0.0,4.0
2074,2020-07-11,27,PL71,1.0,0.0,34.0
2075,2020-07-11,27,PL72,0.0,0.0,0.0
2076,2020-07-11,27,PL81,1.0,0.0,14.0
2077,2020-07-11,27,PL82,0.0,0.0,9.0
2078,2020-07-11,27,PL84,1.0,0.0,2.0
2079,2020-07-11,27,PL9,1.0,0.0,45.0
2080,2020-07-12,27,PL21,0.0,0.0,29.0
2081,2020-07-12,27,PL22,1.0,0.0,57.0
2082,2020-07-12,27,PL41,2.0,0.0,94.0
2083,2020-07-12,27,PL42,0.0,0.0,0.0
2084,2020-07-12,27,PL43,0.0,0.0,48.0
2085,2020-07-12,27,PL51,0.0,0.0,2.0
2086,2020-07-12,27,PL52,0.0,0.0,6.0
2087,2020-07-12,27,PL61,0.0,0.0,0.0
2088,2020-07-12,27,PL62,0.0,0.0,0.0
2089,2020-07-12,27,PL63,0.0,0.0,5.0
2090,2020-07-12,27,PL71,0.0,0.0,29.0
2091,2020-07-12,27,PL72,0.0,0.0,3.0
2092,2020-07-12,27,PL81,0.0,0.0,40.0
2093,2020-07-12,27,PL82,0.0,0.0,46.0
2094,2020-07-12,27,PL84,0.0,0.0,3.0
2095,2020-07-12,27,PL9,0.0,0.0,8.0
2096,2020-07-13,28,PL21,0.0,137004.0,38.0
2097,2020-07-13,28,PL22,3.0,182812.0,65.0
2098,2020-07-13,28,PL41,0.0,173502.0,20.0
2099,2020-07-13,28,PL42,0.0,56438.0,2.0
2100,2020-07-13,28,PL43,0.0,21572.0,5.0
2101,2020-07-13,28,PL51,0.0,139223.0,1.0
2102,2020-07-13,28,PL52,0.0,14878.0,1.0
2103,2020-07-13,28,PL61,0.0,80281.0,0.0
2104,2020-07-13,28,PL62,0.0,45173.0,2.0
2105,2020-07-13,28,PL63,0.0,116754.0,2.0
2106,2020-07-13,28,PL71,0.0,104426.0,18.0
2107,2020-07-13,28,PL72,1.0,169938.0,3.0
2108,2020-07-13,28,PL81,0.0,70625.0,8.0
2109,2020-07-13,28,PL82,0.0,33089.0,62.0
2110,2020-07-13,28,PL84,0.0,45844.0,0.0
2111,2020-07-13,28,PL9,1.0,422721.0,72.0
2112,2020-07-14,28,PL21,1.0,0.0,44.0
2113,2020-07-14,28,PL22,6.0,0.0,72.0
2114,2020-07-14,28,PL41,1.0,0.0,52.0
2115,2020-07-14,28,PL42,0.0,0.0,1.0
2116,2020-07-14,28,PL43,0.0,0.0,6.0
2117,2020-07-14,28,PL51,1.0,0.0,8.0
2118,2020-07-14,28,PL52,1.0,0.0,2.0
2119,2020-07-14,28,PL61,0.0,0.0,6.0
2120,2020-07-14,28,PL62,0.0,0.0,0.0
2121,2020-07-14,28,PL63,0.0,0.0,2.0
2122,2020-07-14,28,PL71,2.0,0.0,19.0
2123,2020-07-14,28,PL72,0.0,0.0,2.0
2124,2020-07-14,28,PL81,0.0,0.0,12.0
2125,2020-07-14,28,PL82,0.0,0.0,12.0
2126,2020-07-14,28,PL84,0.0,0.0,1.0
2127,2020-07-14,28,PL9,0.0,0.0,28.0
2128,2020-07-15,28,PL21,1.0,0.0,43.0
2129,2020-07-15,28,PL22,1.0,0.0,90.0
2130,2020-07-15,28,PL41,0.0,0.0,20.0
2131,2020-07-15,28,PL42,0.0,0.0,4.0
2132,2020-07-15,28,PL43,1.0,0.0,12.0
2133,2020-07-15,28,PL51,2.0,0.0,8.0
2134,2020-07-15,28,PL52,0.0,0.0,3.0
2135,2020-07-15,28,PL61,0.0,0.0,5.0
2136,2020-07-15,28,PL62,0.0,0.0,2.0
2137,2020-07-15,28,PL63,0.0,0.0,0.0
2138,2020-07-15,28,PL71,0.0,0.0,31.0
2139,2020-07-15,28,PL72,0.0,0.0,3.0
2140,2020-07-15,28,PL81,0.0,0.0,11.0
2141,2020-07-15,28,PL82,0.0,0.0,9.0
2142,2020-07-15,28,PL84,0.0,0.0,1.0
2143,2020-07-15,28,PL9,1.0,0.0,22.0
2144,2020-07-16,28,PL21,0.0,0.0,60.0
2145,2020-07-16,28,PL22,3.0,0.0,89.0
2146,2020-07-16,28,PL41,0.0,0.0,20.0
2147,2020-07-16,28,PL42,0.0,0.0,3.0
2148,2020-07-16,28,PL43,0.0,0.0,4.0
2149,2020-07-16,28,PL51,0.0,0.0,26.0
2150,2020-07-16,28,PL52,0.0,0.0,4.0
2151,2020-07-16,28,PL61,0.0,0.0,6.0
2152,2020-07-16,28,PL62,0.0,0.0,0.0
2153,2020-07-16,28,PL63,0.0,0.0,3.0
2154,2020-07-16,28,PL71,1.0,0.0,38.0
2155,2020-07-16,28,PL72,2.0,0.0,3.0
2156,2020-07-16,28,PL81,0.0,0.0,4.0
2157,2020-07-16,28,PL82,0.0,0.0,36.0
2158,2020-07-16,28,PL84,0.0,0.0,0.0
2159,2020-07-16,28,PL9,4.0,0.0,37.0
2160,2020-07-17,28,PL21,0.0,0.0,70.0
2161,2020-07-17,28,PL22,2.0,0.0,86.0
2162,2020-07-17,28,PL41,2.0,0.0,46.0
2163,2020-07-17,28,PL42,0.0,0.0,0.0
2164,2020-07-17,28,PL43,0.0,0.0,17.0
2165,2020-07-17,28,PL51,0.0,0.0,8.0
2166,2020-07-17,28,PL52,0.0,0.0,4.0
2167,2020-07-17,28,PL61,0.0,0.0,0.0
2168,2020-07-17,28,PL62,0.0,0.0,5.0
2169,2020-07-17,28,PL63,0.0,0.0,8.0
2170,2020-07-17,28,PL71,2.0,0.0,30.0
2171,2020-07-17,28,PL72,0.0,0.0,10.0
2172,2020-07-17,28,PL81,0.0,0.0,11.0
2173,2020-07-17,28,PL82,0.0,0.0,18.0
2174,2020-07-17,28,PL84,0.0,0.0,4.0
2175,2020-07-17,28,PL9,1.0,0.0,36.0
2176,2020-07-18,28,PL21,0.0,0.0,76.0
2177,2020-07-18,28,PL22,0.0,0.0,101.0
2178,2020-07-18,28,PL41,0.0,0.0,10.0
2179,2020-07-18,28,PL42,0.0,0.0,8.0
2180,2020-07-18,28,PL43,0.0,0.0,6.0
2181,2020-07-18,28,PL51,0.0,0.0,17.0
2182,2020-07-18,28,PL52,0.0,0.0,5.0
2183,2020-07-18,28,PL61,0.0,0.0,4.0
2184,2020-07-18,28,PL62,0.0,0.0,1.0
2185,2020-07-18,28,PL63,1.0,0.0,15.0
2186,2020-07-18,28,PL71,0.0,0.0,22.0
2187,2020-07-18,28,PL72,1.0,0.0,0.0
2188,2020-07-18,28,PL81,0.0,0.0,15.0
2189,2020-07-18,28,PL82,1.0,0.0,25.0
2190,2020-07-18,28,PL84,0.0,0.0,3.0
2191,2020-07-18,28,PL9,3.0,0.0,31.0
2192,2020-07-19,28,PL21,0.0,0.0,115.0
2193,2020-07-19,28,PL22,4.0,0.0,55.0
2194,2020-07-19,28,PL41,0.0,0.0,21.0
2195,2020-07-19,28,PL42,0.0,0.0,3.0
2196,2020-07-19,28,PL43,0.0,0.0,25.0
2197,2020-07-19,28,PL51,0.0,0.0,9.0
2198,2020-07-19,28,PL52,0.0,0.0,8.0
2199,2020-07-19,28,PL61,0.0,0.0,3.0
2200,2020-07-19,28,PL62,0.0,0.0,2.0
2201,2020-07-19,28,PL63,0.0,0.0,4.0
2202,2020-07-19,28,PL71,0.0,0.0,36.0
2203,2020-07-19,28,PL72,0.0,0.0,6.0
2204,2020-07-19,28,PL81,0.0,0.0,7.0
2205,2020-07-19,28,PL82,0.0,0.0,17.0
2206,2020-07-19,28,PL84,0.0,0.0,0.0
2207,2020-07-19,28,PL9,2.0,0.0,47.0
